title,저자,발행기관,발행연도,핵심어
원활한 도로 합류를 위한 자율주행 차량간 통신 프로토콜 설계,김석훈,한국통신학회,2021,
자율주행차량용 저자세(low-profile) 안테나 설계,이조은(Geown Yih),대한전기학회,2021,
자율 주행을 위한 LED 색도 기반 실내 위치 인식 시스템,조소현(So-hyeon Jo),한국정보통신학회,2021,"['LED', '색도좌표', 'CCT', '실내위치측위', '자율주행']"
라즈베리파이와 OpenCV를 활용한 선형 검출 알고리즘 구현,이성진(Sung-jin Lee),한국정보통신학회,2021,"['ADAS', 'RANSAC', 'Raspberry Pi', 'Linear detection']"
Lidar 센서를 활용한 최적 경로 안내 알고리즘,최승진(Seungjin Choi),한국정보통신학회,2021,"['Lidar', 'Object detection', 'Local path', 'Navigation']"
자율주행 DRT(수요응답형 교통) UX 디자인 특성 연구: 고령자를 중심으로                      = Study of Autonomous DRT(Demand Responsive Transit) UX Design Feature: Focusing on the Elderly,최규한,한국콘텐츠학회(The Korea Contents Society),2021,"['Autonomous', 'DRT', 'UX Design', 'Elderly', '자율주행', '수요응답형 교통', 'UX 디자인', '고령자']"
Type 7 솔더 페이스트 프린팅 공정을 적용한 MLCC 및 FC-CSP 솔더링 접합공정 최적화,이혜민(Hye-Min-Lee),대한용접·접합학회,2021,"['MLCC', 'Flip Chip', 'Cu Pillar', 'Hot Air Reflow', 'Vacuum Reflow', 'Type 7', 'Solder Paste']"
프로토타입을 활용한 자율주행차 공간 디자인 및 사용성 연구,김도협(Dohyeop Kim),한국디자인학회,2021,"['Travel', 'Prototype', 'Autonomous vehicle', 'UX', 'Service design']"
자율주행차량의 통신 과금 최소화를 위한 경로 계획 시스템,박용희(Yong Hee Park),한국통신학회,2021,
3차원 이동체의 효율적 제어를 위한 B5G 기지국용 등방성 안테나,최동수(Dong-Su Choi),한국통신학회,2021,
레이더 데이터를 이용한 YOLO 기반 3차원 Object Detection,손하영(Ha Young Son),한국통신학회,2021,
mmWave 레이더와 CNN 기반 자율주행 차량 운전자 센싱,유민재(Minjae Yoo),한국통신학회,2021,
VANET 을 위한 CRT 기반 메시지 인증 기법의 메시지 신선성 분석,정엘리야(Elliya Jung),한국통신학회,2021,
카메라 정보로 동작하는 자율주행이동로봇 구현,송정현(Jeong Hyun Song),한국통신학회,2021,
탈중앙화 심층강화학습 기반 자율주행 지역경로 선택 및 속도 제어 기술,강민수(Minsoo Kang),한국통신학회,2021,
자율주행 환경에서 Unity-RL 을 이용한 심층강화학습 시각화 및 시뮬레이션에 관한 연구,이구상(Gu Sang Lee),한국통신학회,2021,
Connected type 분리형 플랫폼 상에서 차량 간의 실시간 정보공유 시스템 구현,이연재(Lee Yeon Jae),한국통신학회,2021,
자율주행 상용화를 위한 5G MEC,이동훈(Lee Dong Hoon),한국통신학회,2021,
자율주행 차량의 제한속도 준수를 위한 심층강화학습기반 속도제어방법 연구,최석웅(Seok-Ung Choi),한국통신학회,2021,
