title,저자,발행기관,발행연도,핵심어
"뉴실버세대의 심리/신체적 변화 기반 공공 스마트 모빌리티 인테리어 디자인 제안 인테리어 무드와 시트와 시트 포지션을 중심으로                      = Proposal for interior design of public smart mobility based on psychological and physical changes of the new silver generation. - focusing on the interior mood, seat, and seat position",오병인 ( Oh Byeong In ),한국기초조형학회(Korean Society of Basic Design & Art),2021,"['뉴실버세대', '실버세대', '스마트 모빌리티', '심리적', '신체적 특성', '인테리어', 'new silver generation', 'silver generation', 'smart mobility', 'psychological and physical characteristics', 'interiors']"
자율주행자동차 기술 동향에 관한 연구                      = A Study on the Trends of Autonomous Vehicle Technology,"최원석, 최성곤",충북대학교 컴퓨터정보통신연구소(Research Institute for Computer and Information Communication Chungbuk National University),2021,"['autunomouse vehicle', 'trend', 'standardization', 'communication']"
모빌리티 서비스 디자인 방법론 연구,김진성(Jinsung Kim),한국자동차공학회,2021,"['Mobility service(모빌리티 서비스)', 'Product servitzation(제품 서비스화)', 'Service productization(서비스 제품화)', 'User experience(사용자경험)', 'Shared autonomous EV(공유 자율주행 전기차)']"
에지 보정을 이용한 ORB SLAM2의 특징점 정합률 개선                      = Improvement of Key Point Matching Rate of ORB SLAM2 Using Edge Correction,이가현,한국디지털콘텐츠학회,2021,"['특징점', 'SLAM', 'ORB SLAM', '에지 보정', '키 프레임', 'Key Point', 'SLAM', 'ORB SLAM', 'Edge Correction', 'Key Frame']"
포커스 그룹 인터뷰를 통한 자율주행 물류 차량의 사용자 요구사항 및 설계 방향 도출,류가영(Ga Young Ryu),대한인간공학회,2021,"['Self-Driving', 'Logistics Vehicle', 'Purpose Built Vehicle(PBV)']"
경진 대회를 통한 자율주행 인식 기술 데이터세트 활용성 평가                      = Feasibility Assessment of KODAS through Autonomous Driving Recognition Challenge,조국,한국자동차공학회,2021,"['Automated vehicle', 'Dataset', 'Recognition', 'Challenge', 'Benchmark', 'Multi-sensor system', '자율주행차', '데이터세트', '인식', '경진 대회', '벤치마크', '다중센서 시스템']"
도심부도로 자율주행차 운행 대비 시뮬레이션을 활용한 IoT 교통안전시설 효과평가 연구                      = A Study of Effectiveness Evaluation of Internet of Things Traffic Control Devices in Preparation of Autonomous Vehicle Operation Using Simulation,빈미영,대한교통학회,2021,"['자율주행차', '상충분석', 'IoT교통안전시설', '판교자율주행시범지구', 'VISSIM', 'autonomous vehicle', 'conflict analysis', 'IoT (internet of things) traffic control devices', 'Pangyo autonomous vehicle test area', 'VISSIM']"
화물차 군집주행 간격에 따른 운전자의 운전수행능력별 심리상태 및 주행안전성 비교 연구,박현진,한국ITS학회,2021,"['군집주행', '도로주행 시뮬레이터', '운전자 심리상태', '주행안전성평가', 'Truck platooning', 'Driving simulator', 'Driver psychological state', 'Safety index']"
자율협력주행 전기차 환경에서 통합 사이버 보안 체계 정립 연구                      = Designing a Comprehensive Cyber Security System under Connected and Automated E-Mobility Network Environment,송태진,대한교통학회,2021,"['자율협력주행', '사이버보안', 'E-모빌리티', '디지털 교통안전', 'V2X 통신', 'connected and automated driving', 'cyber security', 'e-mobility', 'traffic safety in digital', 'V2X communication']"
4G 및 5G 기반 차량간 직접통신 방식에 대한 비교 분석,하선철(Seoncheol Ha),한국자동차공학회,2021,"['NR-V2X(5G기반 차량사물통신)', 'LTE-V2X(4G기반 차량사물통신)', 'Sidelink(옆방향링크)', 'ITS(지능형 교통체계)', 'Broadcast(브로드캐스트)', 'CAM(협동인식메시지)']"
공유형 자율차의 이동 경로 예측에 관한 기초연구: AI 분석 기반의 택시 경로와 도시 빅데이터를 이용하여                      = Preliminary study for exploring SAV route using taxi DTG and urban big-data with learning based approach in AI,김건욱,대한교통학회,2021,"['자율주행차', '빅데이터', '머신러닝', '공유형 모빌리티', '공간분석', 'autonomous vehicle', 'big data', 'machine learning', 'shared mobility', 'spatial analysis']"
코로나 이전과 이후의 4차 산업혁명과 광고의 뉴스기사 분석 : LDA와 Word2vec을 중심으로                      = News Article Analysis of the 4th Industrial Revolution and Advertising before and    after COVID-19: Focusing on LDA and Word2vec,차영란,한국콘텐츠학회(The Korea Contents Society),2021,"['4차 산업혁명', '광고', '코로나 19', 'LDA', 'Word2vec', 'the 4th Industrial Revolution', 'Advertising', 'COVID 19', 'LDA', 'Word2vec']"
지체장애인의 자유롭고 독립적인 이동을 위한 2030 미래비전 시나리오 제안                      = Proposal of 2030 Future Vision Scenario for Free and Independent Movement of Persons with Physical Disabilities,신홍주 ( Shin¸ Hongju ),디자인융복합학회(구.한국인포디자인학회),2021,"['design fiction', 'future vision scenario', 'independent', 'physical disability']"
자율주행자동차의 도심로 교통류 안전성 분석 연구,진혜련,대한교통학회,2021,
지능형 교통체계의 구축을 위한 교통관련 법제도의 개선 방안                      = A Study on the Improvement of the Related Legal System for the Establishment of Intelligent Transport Systems,송호신 ( Ho-shin Song ),한국법정책학회,2021,"['지능형 교통체계', 'V2X통신기술', '국가통합교통체계효율화법', '교통관련 법령', '자율주행자동차', '전기자동차', '간선급행버스체계', '드론', '미래형 도시철도', '자율운항선박', 'Intelligent Transport Systems', 'Vehicle to Everything Communication', 'National Transport System Efficiency Act', 'Transportation Related Laws', 'Autonomous Car', 'Electric Vehicle', 'Bus Rapid Transit', 'Futuristic Urban Railway', 'Autonomous Ship']"
미래 교통수단과 서비스의 등장에 따른 교통시설 혁신방안,장원재(Wonjae Jang),한국교통연구원(KOTI),2021,
정밀도 개선을 위한 순열 기반 추가 루프를 적용한 이동 정렬 기반 근사 k개 최근접 검색 알고리즘                      = Shifted Sorting-based k-Approximate Nearest Neighbor Searching Algorithm with Extra Loops Based on Permutation for Better Accuracy,박태정,한국디지털콘텐츠학회,2021,"['k-Approximate Nearest Neighbor Searching Algorithm', 'kANN', 'CUDA', 'GPGPU', 'Clustering', '근사 k개 최근접 검색 알고리즘', 'kANN', 'CUDA', 'GPU 병렬처리', '클러스터링']"
자율주행자동차 교통사고 책임자에 대한 논의                      = A study on the person in responsibility of traffic accident in self-driving car,"송영대(Song, Yeong Dae)",한국민간경비학회,2021,"['교통사고', '자율주행자동차', '책임자', '형사책임', '손해배상책임', 'Traffic Accident', 'Self-driving Car', 'Person in Responsibility', 'Criminal Responsibility', 'Liability for Damages']"
4차 산업혁명을 위한 전파관리                      = Radio Spectrum Management in the Fourth Industrial Revolution,김창주,한국전자파학회,2021,"['Spe Spectrum Policy', 'Radio Spectrum Management', 'Fourth Industrial Revolutionctrum Policy', 'Radio Spectrum Management', 'Fourth Industrial Revolution']"
최적화된 학습데이터를 통한 머신러닝 기반의 안개 제거 알고리즘의 성능개선                      = Improving the Performance of Machine Learning-based Haze Removal Algorithm with Optimized Training Data,이주희,한국정보기술학회,2021,"['haze removal', 'optimal training data', 'haze-related features', 'machine learning', 'image processing', '.']"
주변차량의 안전을 고려한 자동 차선변경 알고리즘 개발                      = Development of Automated Lane Change Algorithm Considering Safety of Surrounding Vehicles,오태영,한국자동차공학회,2021,"['자동 차선변경', '차선변경', '자율주행자동차', '차간 거리 제어', '적응형 순항제어', 'Automated lane change', 'Lane change', 'Autonomous vehicle', 'Inter-vehicle distance control', 'ACC']"
미시 교통 시뮬레이션을 활용한 실시간 교차로 이동류 교통량 계수 시스템 개발                      = Development of real-time intersection movement traffic volume counting system using microscopic traffic simulation,양인철,한국디지털콘텐츠학회,2021,"['Intersection', 'Traffic Volume', 'Automated Driving System', 'C-ITS', 'Microscopic Traffic Simulation', '교차로', '교통량', '자율주행', 'C-ITS', '미시 교통 시뮬레이션']"
자율주행자동차 관련된 법제의 정비                      = Reorganization of the Laws Related to the Automated Vehicles,김용의,동아대학교 법학연구소,2021,"['자율주행 자동차', '자율주행자동차 상용화 촉진 및 지원에 관한 법률', '자율주행자동차법', '자동차 관리법', '자율주행의 시범운행', '인공지능', 'Automated Vehicle', 'Law on the Promotion and Support for Automated Vehicle', 'Auto Vehicle Control Code', 'Test Driving of Automated Vehicle', 'Artificial Intelligence.']"
자율주행차의 안전개념 정립과 안전 기준 개선 방안 연구,김규옥,한국통신학회(Korea Institute Of Communication Sciences ),2021,
자율주행 평가용 가상주행환경 구축 방법론에 대한 연구                      = A Study on the Methodology to Develop Virtual Drive Environment for Autonomous Driving Evaluation,강원율,한국자동차공학회,2021,"['Virtual test drive', 'OpenDRIVE', 'OpenSCENARIO', 'Mobile mapping system', 'Vehicle dynamics model', 'Autonomous driving', '가상주행환경', '오픈드라이브', '오픈시나리오', '모바일 맵핑 시스템', '차량 동역학 모델', '자율주행']"
자율주행자동차와 개정 개인정보보호법상 쟁점                      = Autonomous Vehicles and the Issues of the Revised Personal Information Protection Act,김태선,한국비교사법학회,2021,"['자율주행 자동차', '개인정보', '개인위치정보', '가명처리', '데이터 보호', 'Autonomous Vehicles', 'Personal Information', 'Personal Location Information', 'Pseudonymisation', 'Data Protectionv']"
도심자율협력주행 시스템의 V2V 통신에 대한 기능안전 평가시나리오 개발 방법론에 관한 연구                      = A Study on the Development Methodology of Functional Safety Evaluation Scenario for V2V Communication of Urban Cooperative Autonomous Driving System,김세환,한국자동차공학회,2021,"['차량간 통신', '자율협력주행', '기능안전평가', '고장 주입', '기능안전 국제표준', '평가 시나리오', 'V2V', 'Cooperative autonomous driving', 'Functional safety evaluation', 'Fault injection', 'ISO26262', 'Evaluation scenario']"
자율주행자동차의 상용화에 따른 법적쟁점과 자율주행상의 사고 책임                      = Legal Issues and Responsibility for Self-driving Accidents in the Commercialization of Autonomous Cars: focusing on the State of California,김은빈(Eun-Bin Kim),한국통상정보학회,2021,"['자율주행', '로지스틱스 4.0', '무인운송', '제조물책임법', '캘리포니아 주', 'Autonomous driving', 'Logistic 4.0', 'Unmanned transportation', 'Product Liability Act', 'California']"
"자율주행차 사고조사위원회, 자율주행정보 기록장치의 책임법적 역할 : 보험회사의 구상권 행사에 미치는 영향을 중심으로                      = The Introduction of the Automated Vehicle Accident Investigation Committee and the Automated Driving Information Recorder System and Their Role in Liability Law",이중기 ( Lee Choong-kee ),홍익대학교 법학연구소(The Law Research Institute),2021,"['자율주행정보 기록장치', '자율주행차 사고조사위원회', '보험회사의 구상권', '제조물책임', '운전자책임', '운행자책임', '자율주행시스템', 'ADS', '시스템후견인', 'ADSE', 'SAE 자율주행차 단계', 'automated driving information recorder', 'Automated Vehicle Accident Investigation Committee', 'insurance company’s indemnity rights', 'product liability', 'ADS', 'automated driving system', 'ADSE', 'automated driving system entity', 'SAE level']"
자율주행 자동차 사고 상황에 대한 한국인의 윤리적 판단                      = Koreans’ Ethical Judgment on the Situation Characteristics of AVs(Autonomous Vehicles) Accidents,이혜원,한국심리학회(The Korean Psychological Association),2021,"['Autonomous Vehicles', 'ethical judgment', 'driver‘s perspective', 'observer‘s perspective', 'liability for an accident', '자율주행자동차', '윤리적 판단', '운전자 관점', '관찰자 관점', '사고 책임']"
자율주행을 위한 라이다와 스테레오 카메라 기반의 2D 공간지도                      = 2D Spatial Map based on Lidar and Stereo Camera for Autonomous Driving,고정환,대한전자공학회,2021,"['Sensor fusion', 'Spatial map', 'Stereo camera', 'Depth map', 'Lidar']"
자율주행자동차 안전위험 이슈 도출과 안전규제체계에 대한 연구                      = A Study on the Safety Risk Issues and Safety Regulatory System of Autonomous Vehicles,김길래,한국디지털콘텐츠학회,2021,"['Autonomous vehicles', 'Safety risks', 'Safety regulation system', 'Text mining', 'Topic modeling', '자율주행자동차', '안전위험', '안전규제체계', '텍스트마이닝', '토픽 모델링']"
자율 주행 시스템 개발을 위한 가상도시 구축 및 검증                      = Implementation and Verification of Virtual Environment for Autonomous Driving System Development,김혜원,한국자동차공학회,2021,"['자율 주행', '주행 환경', '가상환경', '칼라 시뮬레이터', '케이시티', 'Autonomous driving', 'Driving environment', 'Virtual environment', 'CARLA simulator', 'K-City']"
대열주행을 위한 V2V 통신 기반 자율협력주행 알고리즘 개발                      = Development of Cooperative Autonomous Driving Algorithm Using V2V Communication for Convoy Driving,김동환,한국자동차공학회,2021,"['자율협력주행', '차량 간 통신', '대열주행', '자율주행자동차', '센서 융합', 'Cooperative antonomous driving', 'V2V communication', 'Convoy driving', 'Autonomous vehicle', 'Sensor fusion']"
자율주행자동차의 형법적 쟁점 및 대응방안                      = Criminal Issues and Countermeasures of Autonomous Driving Vehicles,박희수,이화여자대학교 법학연구소,2021,"['자율주행자동차', '인공지능', '위험사회', '위험형법', '허용된 위험의 법리', 'Autonomous Driving Vehicles', 'Artificial Intelligence', 'Risk Society', 'Risk Criminal Law', 'Allowed Risk Theory']"
5G NR 기반 Cellular V2X 시스템의 사이드링크 데이터 처리량 분석,김명진(Myoung Jin Kim),대한전자공학회,2021,"['V2X', '5G NR', 'Sidelink', 'Throughput', 'DM-RS']"
SW 교육과 연계한 AI 기반 체험교육 프로그램 개발                      = Development of the AI-based Experiential Education Program Connected to the SW Education,"유영길(Yu, Young Kil)",한국실과교육학회,2021,"['로봇 교육', '인공지능', '인공지능 체험 교육프로그램', 'SW 교육', 'AI', 'AI experiential education program', 'robotics education', 'SW education']"
4차 산업혁명 대응과 스마트 기업으로의 변화를 위한 제조 및 서비스 기업의 기술적용 우선순위에 대한 연구                      = A Study on the Technological Priorities of Manufacturing and Service Companies for Response to the 4th Industrial Revolution and Transformation into a Smart Company,박찬권,중소기업융합학회,2021,"['4차 산업혁명', '스마트 팩토리', 'AHP', '디지털 기반기술', '초연결 기술', '융합기술', '스마트 산업기술', '4th Industrial Revolution', 'Smart Factory', 'AHP', 'Digital Base Technology', 'Hyper Connected Technology', 'Convergence Technology', 'Smart Industrial Technology']"
자율주행 선도도시를 위한 부산의 준비,변지혜,부산발전연구원,2021,
자율주행 트랙터 경로 추종을 위한 영상 기반 경계검출기술 개발                      = Development of Boundary Detection Methods Based on Images for Path Following of Autonomous Tractor,서다솜,한국통신학회,2021,"['자율주행', '농업기계', '경계 검출', '합성곱 신경망', '조향제어', 'autonomous traveling', 'agricultural machinery', 'boundary detection', 'CNN', 'steering control']"
