title,저자,발행기관,발행연도,핵심어
자율주행자동차 사고 데이터 기반 사고 요인 도출 연구,강민희,대한교통학회,2021,
자율 AI 책임에 관한 비판적 연구                      = A Critical Study on Autonomous AI Responsibility,최문기,한국윤리학회,2021,"['Types of AI', 'Autonomous AI Agents', 'Legal and Moral Responsibility', 'Attribution and Allocation of Responsibility', 'AI Ethics', 'Machine Ethics', 'AI Governance', 'AI 유형 구분', '자율 AI 에이전트', '법적 및 도덕적 책임', '책임 귀속과 배분', 'AI 윤리', '기계 윤리', 'AI 거버넌스']"
AHP 기법을 활용한 도로 인프라 측면에서의 자율주행차량 주행 난이도 비교분석,위정란,한국ITS학회,2021,"['자율협력주행', '주행 고난이도 조건', '도로 인프라', '계층화 분석', 'Connected Automated Driving', 'Driving Difficulty Condition', 'Road Infrastructure', 'Analytic Hierarchy Process(AHP)']"
완성형 서비스 서빙 로봇에 관한 연구                      = A Study on Autonomous driving Serving robot for Complete service,박호준 ( Ho-jun Park ),한국정보처리학회,2021,
차량 내·외부 데이터 및 딥러닝 기반 차량 위기 감지 시스템 설계                      = A Design of the Vehicle Crisis Detection System(VCDS) based on vehicle internal and external data and deep learning,손수락,한국정보전자통신기술학회,2021,"['Autonomous vehicles', 'Convolutional Neural Networks', 'You Only Look Once', 'Crisis Detection', 'Pedestrian recognition']"
릿지 회귀와 라쏘 회귀 모형에 의한 부산 전략산업의 지역경제 효과에 대한 머신러닝 예측                      = Machine Learning Prediction of Economic Effects of Busan’s Strategic Industry through Ridge Regression and Lasso Regression,이재득,한국항만경제학회,2021,"['전략산업', '릿지 회귀모형', '라쏘 회귀모형', '소득과 고용', 'Strategic Industry', 'Ridge Regression', 'Lasso Regression', 'Employment', 'Income']"
독일 자동차산업의 디지털 전환과 일자리전략                      = Digitale Transformation und Job Strategie in der deutschen Automobilindustrie,이상호 ( Sang Ho Lee ),한독경상학회(Koreanisch-Deutsche Gesellschaft Fuer Wirtschaftswissenschaften),2021,"['디지털 전환', '자율주행차', '커넥티드카', '이동성서비스', '일자리전략', 'Digitale Transformation', 'Autonome Fahren', 'Vernetzte Fahrzeuge', 'MaaS', 'Job Strategie']"
자율 주행 기술이 일본 자동차 보험 시장에 미치는 영향                      = Impact of Automated Driving Technology on Japanese Automobile Insurance Market,星野明雄 ( Akio Hoshino ),한일경상학회(THE KOREAN-JAPANESE ECONOMICS & MANAGEMENT ASSOCIATION),2021,"['Non-life insurance market in Japan', 'Automobile safety technology', 'Line of insurance business']"
시뮬링크를 활용한 차량 종 · 횡방향 비선형 모델 예측 제어 성능 평가,정우철(Woochul Jung),한국자동차공학회,2021,"['Non-linear Model Predictive Control(비선형 모델 예측 제어)', 'Optimal Control(최적 제어)', 'Matlab&amp', 'Simulink(메트랩&amp', '시뮬링크)', 'Bicycle Model(바이시클모델)', 'Autonomous Vehicle(자율주행)']"
배송로봇의 보도 주행 허용을 위한 위험성 평가 모델을 활용한 안전 요구사항 개발에 관한 연구,류요엘(Joel Ryu),한국산학기술학회,2021,"['Delivery Robot', 'Product Safety', 'Risk Assessment', 'Safety Requirement']"
인접 픽셀 정보를 이용한 Shift-Convolution 기반의 3D LiDAR 깊이 완성                      = 3D LiDAR Depth Completion Based on Shift-Convolution Using Adjacent Pixel In,유병준,한국자동차공학회,2021,"['Heterogeneous sensor calibration', 'CNN', 'Depth completion', 'Autonomous driving', 'LiDAR', '이종 센서 캘리브레이션', '콘볼루션 뉴런 네트워크', '깊이 완성', '자율주행', '라이다']"
개정 개인정보호호법상 자율주행자동차의 개인정보보호에 관한 법적 논의                      = Legal Issues on the Protection of Personal Data of Autonomous Vehicles following the Revised Personal Information Protection Act,성경숙,한국IT정책경영학회,2021,"['Autonomous Vehicles', 'autonomous vehicles', 'personal information protection', 'prior consent', 'data subject', 'Pseudonymisation.', '자율주행자동차', '개인정보보호', '사전 동의', '정보주체', '가명정보']"
YOLOv5 모델에 따른 결과 분석,전용호(Y. H. Jeon),Korean Society for Precision Engineering,2021,"['YOLOv5', 'Object detection', 'Deep learning']"
Pure-Pursuit 알고리즘의 피드백 제어 이득과 전방주시거리 설계에 따른 자율주행 자동차의 경로 추종 성능 변화                      = Changes in Path Tracking Performance of Autonomous Vehicle According to Design Feedback Gain and Look-ahead Distance of Pure-pursuit Algorithm,주형진,한국자동차공학회,2021,"['Autonomous vehicle', 'Look-ahead distance', 'Path tracking', 'Pure-pursuit', 'Tracking performance', '자율주행 자동차', '전방주시거리', '경로 추종', '퓨어퍼수익', '추종 성능']"
운전자 변인에 따른 차량 내 조작 기능별 음성 명령의 유용성 연구                      = A Study of the Usefulness of Voice Commands by In-Vehicle Operation Functions according to Driver's Variables,남궁기찬,한국디지털콘텐츠학회,2021,"['음성 명령', '유용성', '자동차', '사용자 변인', '조작 기능', 'Car', 'Driver’s Variables', 'Operating Functions', 'Usefulness', 'Voice command']"
이동성이 높은 VANET에 효율적인 Direction and Speed in Dynamic Source Routing(DS-DSR) 프로토콜 연구                      = A study on efficient Direction and Speed in Dynamic Source Routing (DS-DSR) protocol for highly mobile VANET,김경수,한국디지털콘텐츠학회,2021,"['Ad hoc network', 'DSR', 'Reactive', 'Routing', 'VANET', 'Ad hoc 네트워크', 'DSR', '반응형', '라우팅', 'VANET']"
2D Lidar를 이용한 환자행동 모니터링 방법                      = A Patient Movement Monitoring Method Using 2D Lidar,류윤규,한국의료정보교육협회,2021,"['Patient', 'Movement Monitoring', '2D LiDAR', 'Hospital', 'Human Detection']"
Intrusion Detection System을 회피하고 Physical Attack을 하기 위한 GAN 기반 적대적 CAN 프레임 생성방법                      = GAN Based Adversarial CAN Frame Generation Method for Physical Attack Evading Intrusion Detection System,김도완,한국정보보호학회,2021,"['Vehicle Privacy', 'Evasion Attack', 'Machine Learning', 'Adversarial Example']"
YOLOv5와 모션벡터를 활용한 트램-보행자 충돌 예측 방법 연구                      = A Study of Tram-Pedestrian Collision Prediction Method Using YOLOv5 and Motion Vector,김영민 ( Young-min Kim ),한국정보처리학회,2021,"['Tram', 'Dense Optical Flow', 'Estimation of Collision point', 'TTC', 'Time-To-Collision', 'YOLOv5', '트램', '충돌지점 추정', '충돌시간 추정']"
정밀도로지도 제작을 위한 도로 노면선 표시의 자동 도화 및 구조화,"최인하(Choi, In Ha)",한국측량학회,2021,"['High-Definition Road Maps', 'Point Cloud', 'Road Lane Markings', 'Drawing', 'Structural Editing', 'Quality Inspection', '정밀도로지도', '포인트 클라우드', '도로 노면선 표시', '도화', '구조화 편집', '품질검사']"
자율주행을 위한 신호등 및 안전표지의 세부 분류,소형윤(Hyeong-Yoon So),대한공간정보학회(The Korean Society for Geo-Spatial Information System),2021,
전자식 조향 시스템의 병렬연결 상호 다중 모델을 이용한 고장진단 알고리즘                      = Fault Diagnosis Algorithm Using Parallel Connected Interacting Multiple Model for Electric Power Steering System,정철민,한국자동차공학회,2021,"['Autonomous vehicle', 'Electric power steering system', 'Fault diagnosis algorithm', 'Kalman filter', 'Interacting multiple model', 'Parallel connected interacting multiple model', '자율주행 자동차', '전자식 조향 시스템', '고장진단 알고리즘', '칼만 필터', '상호 다중 모델', '병렬연결 상호 다중 모델']"
"GPS와 단안카메라, HD Map을 이용한 도심 도로상에서의 위치측정 및 맵핑 정확도 향상 방안                      = Method to Improve Localization and Mapping Accuracy on the Urban Road Using GPS, Monocular Camera and HD Map",김영훈,대한원격탐사학회,2021,"['Monocular Visual SLAM', 'GPS(RTK)', 'Graph Optimization', 'Bundle Adjustment', 'Bias Error']"
자율주행용 임베디드 플랫폼 탑재를 위한 YOLOv4 기반 객체탐지 경량화 모델 개발                      = Developing a Compressed Object Detection Model Based on YOLOv4 for Deployment o n Embedded GP U P latform of A utonomous System,심이삭,한국자동차공학회,2021,"['경량화 CNN 모델', '경량화 객체탐지', '자율주행', '임베디드 GPU', 'Compressed CNN', 'Compressed object detection', 'Autonomous driving', 'Embedded GPU', 'YOLOv4']"
클라우드 연동을 위한 ROS2 on Yocto 기반의 Thin Client 로봇 개발,김윤성(Yunsung Kim),한국로봇학회(논문지),2021,"['Yocto', 'ROS', 'ROS2', 'Cleaning Robot', 'Delivery Robot', 'SLAM', 'Navigation', 'Autonomous Driving']"
"제4차 산업혁명 기술 발달과 보험법의 대응 : 자율주행자동차의 등장과 법적 쟁점, 향후 법적 과제에 관한 연구                      = Technological development of the Fourth Industrial Revolution and the response of the Insurance Act; - A study on the emergence of self-driving cars, legal issues, and future legal challenges","이성남(Lee, Sung Nam)",한국보험법학회,2021,"['자율주행자동차', '불법행위책임', '제조물책임', '운행자', '인공지능', '자율주행보험', 'Self-driving cars', 'liability for illegal activities', 'liability for manufacturing products', 'operator', 'artificial intelligence', 'self-driving insurance']"
제어 입력 기반 예측된 종방향 속도를 이용하는 자율주행 자동차의 차선 변경을 위한 모델 예측 조향 제어 알고리즘                      = Model Predictive Steering Control Algorithm for Lane Change of Autonomous Vehicles Using Control Input Based Predicted Longitudinal Velocity,오광석,한국자동차공학회,2021,"['모델 예측 제어', '차선 변경', '예측된 종방향 속도', '다중 제약 조건', '조향 제어', 'Model predictive control', 'Lane change', 'Predicted longitudinal velocity', 'Multiple constraints', 'Steering control']"
부분 자율주행자동차의 운전자 모니터링 시스템 안전기준 검증을 위한 운전 행동 분석 -1부-                      = Driving behavior Analysis to Verify the Criteria of a Driver Monitoring System in a Conditional Autonomous Vehicle - Part I -,손준우,사단법인 한국자동차안전학회,2021,"['Driver monitoring system', 'Autonomous driving', 'Motor vehicle safety regulations', 'Blinks', 'Head movements', '운전자 모니터링 시스템', '자율주행', '자동차 안전 기준', '눈 깜빡임', '머리 움직임']"
자율주행 실험도시(K-city) 내 V2V 통신 환경에 관한 연구                      = A Study on V2V Communication Environment in K-city,조병찬,사단법인 한국자동차안전학회,2021,"['차량간 통신', '자율주행 실험도시', '수신 신호 강도', '기본 안전 메시지', 'V2V', 'K-city', 'WAVE(wireless access in vehicular environments)', 'Received signal strength indication', 'BSM']"
자율주행 기술 표준화 동향,윤현정(Hyunjeong Yun),한국자동차공학회,2021,
부분 자율주행자동차의 운전자 모니터링 시스템 안전기준 검증을 위한 운전 행동 분석 -2부-                      = Driving behavior Analysis to Verify the Criteria of a Driver Monitoring System in a Conditional Autonomous Vehicle - Part II -,손준우,사단법인 한국자동차안전학회,2021,"['Driver monitoring system', 'Autonomous driving', 'Motor vehicle safety regulations', 'Drowsy driving', 'Eye Closed Duration', '운전자 모니터링 시스템', '자율주행', '자동차 안전 기준', '졸음운전', '눈 감기 시간']"
독일의 기술진보와 자동차산업의 미래,Lukas I. Park,한국노동연구원,2021,
[박사학위논문소개] 자율주행 및 커넥티드 차량이 포함된 다차종 통행배정 문제의 유의미한 솔루션,"윤재웅(YUN, Jaewoong)",대한교통학회,2021,
자율 주행을 위한 Edge to Edge 모델 및 지연 성능 평가                      = Edge to Edge Model and Delay Performance Evaluation for Autonomous Driving,조문기,한국지능정보시스템학회,2021,"['Autonomous driving', '5G', 'Delay', 'Latency', 'V2X(vehicle to X)', 'SDN(Soft defined network)', '자율주행', '5세대 이동통신', '지연', '대기시간', '차량사물통신', '소프트웨어 정의 네트워크']"
SLAM 기술을 이용한 자율주행 경로 안내 로봇 개발,승상준(Sang-jun Seung),한국컴퓨터정보학회,2021,"['ROS', 'SLAM(동시적 위치 추적 지도 작성)', 'LiDAR', '로봇', '자율주행']"
입력 변이에 따른 딥러닝 모델 취약점 연구 및 검증                      = Analysis of Deep Learning Model Vulnerability According to Input Mutation,김재욱,한국정보보호학회,2021,"['Deep learning', 'Mutation', 'Adversarial machine learning']"
한일 자동차산업의 협력과 경쟁,여인만(呂寅滿),서울대학교 일본연구소,2021,"['자동차산업', '생산방식', '도요티즘', '현대차생산방식', 'CASE', 'MaaS', '전기자동차', 'automobile industry', 'mode of production', 'Toyotism', 'Hyundaism', 'electric vehicle']"
LaneLet 정밀도로지도와 단안 카메라 맵 매칭 기반 위치 자세 추정 방법,석지원(Jiwon Seok),한국자동차공학회,2021,"['Autonomous Driving(자율주행)', 'Map Matching(맵 매칭)', 'Localization(위치 추정)', 'HD map(정밀지도)', 'Camera(카메라)', 'Motion Sensors(모션 센서)', 'Particle Filter Localization(파티클 필터 위치 추정)']"
자율주행자동차 취득세 과세에 대한해석론 및 입법론                      = Interpretation of and Legislation for Acquisition Tax of Self-Driving Cars,서명자,국회예산정책처,2021,"['Auto-driving Cars', 'Auto-Driving System', 'Cars', 'Acquisition Tax', 'Structural Modification of Cars', '자율주행자동차', '자율주행시스템', '자동차', '취득세', '자동차 구조변경']"
인프라 협력 자율주행 서비스를 위한 프로토콜 및 시스템에 관한 연구,송유승,한국통신학회(Korea Institute Of Communication Sciences ),2021,
