title,저자,발행기관,발행연도,핵심어
자율주행 자동차의 발전에 따른 서비스 플렛폼의 변화,장영은(Youngeun Jang),한국HCI학회,2020,"['자율 주행 자동차', '서비스', '예상 시나리오']"
자율주행 시 운전자의 감정 변화에 대한 연구,심상용(Sangyong Sim),한국HCI학회,2020,"['자율 주행', '감정', '교행 차량', '운전 시뮬레이터']"
적응적 고정 소수점 양자화를 이용한 경량화된 자율주행용 물체 인식기 구현,김성래(Sung-Rae Kim),대한전기학회,2020,
연결된 사물인터넷 환경에서의 CMF 디자인 모델 제안,허정철(Jeong-Cheol Heo),한국HCI학회,2020,"['CMF', '사물인터넷', '연결성']"
자율주행 SW 스택을 위한 태스크 위상 스케줄링 프레임워크,최영준(Youngjoon Choi),한국정보과학회,2020,
자율주행 컴퓨팅 시스템을 위한 확률적 응답시간 분석,이효은(Hyoeun Lee),한국정보과학회,2020,
인공지능과 빅데이터 분석 기반 통합보안관제시스템 구축방안에 관한 연구                      = A Study on the Establishment of Enterprise Security Management System Based on Artificial Intelligence and Big Data Analysis,배재권,한국로고스경영학회,2020,"['Convergence Security', 'Artificial Intelligence', 'Big Data Analysis', 'Machine Learning', 'Enterprise Security Management System', '보안관제', '융합보안', '인공지능', '보안빅데이터', '통합보안관제시스템']"
발명체험교육관 발명교육프로그램 개발을 위한 학생과 발명교사의 교육요구도 분석                      = Analysis of Educational Needs of Invention Students and Teachers For the Development of Invention Education Program of The Invention Experience Education Center,최유현,한국기술교육학회,2020,"['Analysis of Educational Needs', 'The Invention Experience Education Center', 'Invention Education Program', '발명체험교육관', '교육요구도', '발명교육프로그램', '학생용', '교사용']"
ROS(Robot Operating System) 기반 자율주행 배송 플랫폼 아키텍쳐 설계,손영광(Younggwang Son),한국자동차공학회,2020,"['Autonomous Delivery Platform (자율 배송 플랫폼)', 'Autonomous Vehicle (자율주행 자동차)', 'Robot Operation System']"
UNECE 자동차 국제기준 월간 동향 (17),임종순(Jong Soon Lim),한국자동차공학회,2020,
[해외통신원 소식] 자율주행 차량의 등장과 미래 교통의 변화,장성훈,한국교통연구원(KOTI),2020,
충북대학교 자율주행차연구실,기석철,한국자동차공학회,2020,
[교통 관련 보도자료 중계] 보도자료를 통해 본 주요교통뉴스,김동준,한국교통연구원(KOTI),2020,
자율주행자동차 V2V 통신환경에서의 DoS 공격 및 대응기술 동향 연구,이숭영(Sung-young Lee),한국정보보호학회(KOREA INSTITUTE OF INFORMATION SECURITY AND CRYPTOLOGY),2020,
제한적 자율주행에서의 제어권 전환을 위한 청각 사용자 인터페이스 가이드라인 설계                      = Auditory user interface design guidelines for control transitions in the conditional self-driving phase,남궁기찬,차세대컨버전스정보서비스학회,2020,"['제어권 전환', '청각 사용자 인터페이스', '제어권 인수', '제어권 이양', '제한적 자율주행', 'control transitions', 'auditory user interface', 'take-over', 'hand-over', 'conditional self-driving']"
[교통 관련 보도자료 중계] 보도자료를 통해 본 주요교통뉴스,김동준,한국교통연구원(KOTI),2020,
(수정판)일본의 스마트농업 정책: 그 실태와 함의,이정환,GS&J 인스티튜트,2020,
주차 보조 시스템을 위한 ECU 설계                      = Design of Electronic Control Unit for Parking Assist System,최진혁,한국전기전자학회,2020,"['ECU', 'CPU', 'RISC-V', 'CAN', 'LIN', 'SPI', 'UART', 'I2C']"
라이다 임베디드 프로세서를 위한 동적 객체인식 아키텍처 구현                      = Dynamic Object Detection Architecture for LiDAR Embedded Processors,정민우,아이씨티플랫폼학회,2020,"['Object Detection', 'Embedded Processors', 'LiDAR', 'Architecture', 'Autonomous Vehicle']"
레벨3 자율주행자동차의 제어권 전환 반응 사례 연구,이예쁜(Yeppeun Lee),한국자동차공학회,2020,"['Automated driving(자율주행)', 'Take-Over Requests(제어권 전환 요청)', 'Reaction time(제어권 전환 반응 시간)', 'Transition strategies(제어권 전환 전략)']"
자율 주행 환경 변화 대응 스마트 도어트림 기술 연구,김광섭(Kwangseub Kim),한국자동차공학회,2020,"['Door(도어)', 'Autonomous driving(자율주행)', 'Display(디스플레이)', 'Lighting(조명)']"
자율주행용 센서 공도 실증 방법 연구,이승민(Seungmin Lee),한국자동차공학회,2020,"['RADAR(레이다)', 'LiDAR(라이다)', 'ISO/PAS 21448(Road vehicles ? Safety of the intended functionality)', 'Autonomous Driving(자율주행)', 'ADAS(첨단운전자보조시스템)', 'NHTSA(미국 도로교통안전국)', 'Monte-Carlo Simulation(몬테카를로시뮬레이션)', 'Test Protocol(시험 프로토콜)', 'AEB(긴급자동제동장치)', 'ACC(적응형순항제어장치)', 'False Positive(오작동)']"
저가형 Camera sensor를 이용한 자율주행 Trailer hitch angle 검출,장성빈(Sung Been Jang),한국자동차공학회,2020,"['Autonomous Vehicle(자율주행자동차)', 'Truck-Trailer system(트레일러시스템)', 'Autonomous Trailer(자율주행트레일러)', 'Camera(카메라)']"
최적 시변 슬라이딩 모드 초평면에 의한 자율주행 정지 시스템,강태원(Tae Won Kang),한국자동차공학회,2020,"['Vehicle Longitudinal Control(차량 종방향 제어)', 'Stop System(정지 시스템)', 'Time-varying Sliding Hyperplane(시변 슬라이딩 초평면)', 'Sliding Mode Controller(슬라이딩 모드 제어기)']"
