title,저자,발행기관,발행연도,핵심어
자율주차를 위한 딥러닝 기반 주차선 타입 분류 예측 알고리즘,김혜린(Hye-Rin Kim),한국자동차공학회,2020,"['Autonomous Driving(자율주행)', 'Autonomous Parking(자율주차)', 'Deep Learning(딥러닝)', 'Artificial Intelligence(인공신경망)']"
자율주행자동차 사이버보안 법규 추진 동향,이은영(Eunyoung Lee),한국자동차공학회,2020,
소형 IoT 용 금속 기구물 제작을 위한 금속 FDM 공정 연구                      = Metallic FDM Process to Fabricate a Metallic Structure for a Small IoT Device,강인구,한국사물인터넷학회,2020,"['IoT', 'FDM']"
IoT 노면표시 정보제공 서비스 대상 연구,"윤정우(Youn, Jung Woo)",대한토목학회,2020,"['자율주행차량', '노면표시', 'IoT']"
자율주행자동차 활성화에 따른 도시환경계획 시나리오 도출,"김효민(Kim, Hyo-min)",한국생태환경건축학회,2020,"['자율주행자동차', '도시환경계획', '공간시나리오', 'Autonomous car', 'Urban Environmental Plan', 'Urban Planning Scenarios']"
"[電력질주] 풍력발전, 지역 대표 마을 만들다 : 귀네미마을, 태백풍력 이어 귀네미풍력 준공 앞둬 남부발전, 국산 풍력 100기 프로젝트 반환점 돌아",이훈,대한전기협회,2020,
자율주행을 위한 RC카 기반 장애물 회피 알고리즘 구현,박준홍(JuneHong Park),한국정보과학회,2020,
AI 커뮤니케이션의 브랜딩에 관한 연구 - AI 스피커의 브랜드 아이덴티티 구축을 중심으로 -,박보람,사단법인 한국브랜드디자인학회,2020,"['AI 스피커', 'AI 커뮤니케이션', '브랜드 아이덴티티 (BI)', 'AI speaker', 'AI Communication', 'Brand Identity (BI)']"
레벨 3 자율주행차량의 인적요인 가이드라인 연구 동향                      = A Study on Human Factors Guidelines for Level 3 Automated Vehicles,김현숙,한국전자통신연구원,2020,"['2', '3']"
스마트공장과 5G기반 Industrial IoT,신재승,한국통신학회(Korea Institute Of Communication Sciences ),2020,
주차 보조 시스템을 위한 ECU 설계,최진혁(Jin-Hyuk Choi),한국전기전자학회,2020,"['ECU', 'CPU', 'RISC-V', 'CAN', 'LIN', 'SPI', 'UART', 'I2C']"
6x6 무인자율주행차량의 조향링크 작용하중 특성 분석,강동하(Dongha Ghang),한국자동차공학회,2020,"['UGV(무인자율주행차량)', 'Steering system(조향장치)', 'Steering actuator(조향작동기)', 'Virtual model(가상차량 모델)', 'Axle load(축하중)', 'Rough road(야지)']"
자율주행 센서의 상대 운동을 고려한 대형 상용차의 차량동역학 모델링,정근희(Keunhui Jeong),한국자동차공학회,2020,"['Vehicle Model(차량 모델)', 'Heavy-duty Buses(대형 상용차)', 'Relative Motion(상대 운동)', 'Co-simulation(연계해석)', 'Dynamic Behavior Analysis(거동분석)']"
머신러닝을 이용한 자율주행차량의 주행적합지표 설계,권대욱(Dae Wook Kwon),한국자동차공학회,2020,"['Autonomous Vehicle(자율쥬행차)', 'Machine Learning(머신 러닝)', 'Neural Network(뉴럴 네트워크)', 'Driving Simulator(주행 시뮬레이터)', 'Traffic Accident Analysis System(교통사고분석시스템)']"
V2X 연계 도심지 자율주행자동차 실증환경 설계에 관한 연구,이동원(Dong-Won Lee),한국자동차공학회,2020,"['Monitoring System(모니터링 시스템)', 'Autonomous Vehicle(자율주행자동차)', 'Road Side Unit(노변장치)', 'Field Operation Test(실도로실증)', 'Video Image Detector(영상검지기)', 'Radar Detector(레이더검지기)']"
자율주행 안정성 향상을 위한 인식 필터 설계 및 속도 제어 방법,장현수(Hyeonsoo Jang),한국자동차공학회,2020,"['Autonomous Driving(자율주행)', 'Recognition Filter(인식 필터)', 'Stability(안정성)', 'Land Detection(차선 인식)', 'Obstacle Detection(장애물 감지)', 'Autonomous Parking(자율 주차)', 'Crosswalk Detection(횡단보도 인식)']"
자율주행차의 충돌회피를 위한 Lidar와 IMU를 이용한 조향각 산출,최자형(Jahyong Choi),한국자동차공학회,2020,"['LiDAR (라이다)', 'Clustering (집단화)', 'ROS (로스)', 'Autonomous Vehicle (자율주행차)', 'Collision Avoidance (충돌회피)']"
Stackelberg 게임이론을 활용한 자율주행차 차선병합 전략 개발,지경태(Kyoungtae Ji),한국자동차공학회,2020,"['자율주행차(self-driving car)', '게임이론(game theory)', '차선병합(Lane-merging)', '의도추정(intention estimation)']"
경로 추종 및 차선 변경 사이의 연속적인 궤적 생성 방법,김윤정(Yunjeong Kim),한국자동차공학회,2020,"['Autonomous vehicle(자율주행 자동차)', 'Lane change(차선 변경)', 'Path following(경로 추종)', 'Continuous Path']"
대형 상용차량의 자율주행 제어를 위한 종횡방향 통합 차량동역학 모델 개발,김도영(Doyeong Kim),한국자동차공학회,2020,"['Vehicle Model(차량모델)', 'Commercial Vehicle(상용차량)', 'Model Integration(모델통합)', 'Longitudinal Model(종방향모델)', 'Lateral Model(횡방향모델)']"
자율주행을 위한 고정밀 맵 기반 차선레벨 위치참조에 관한 연구,이정욱(Jung-uck Lee),한국자동차공학회,2020,"['Location referencing(위치참조)', 'Lane-level(차선레벨)', 'Autonomous driving(자율주행)', 'High definition map(고정밀맵)', 'LDM(Local Dynamic Map : 동적맵)']"
자율주행 측위를 위한 OpenDRIVE 데이터 처리 알고리즘,안익현(Ikhyeon An),한국자동차공학회,2020,"['Autonomous Vehicle(자율주행자동차)', 'High Definition Map(고정밀지도)', 'Localization(측위)', 'Virtual environment(가상환경)', 'Road Network(도로망)']"
Ethernet Backbone 기반의 대형버스용 자율주행 네트워크 구축에 관한 연구,권지훈(Jihoon Kwon),한국자동차공학회,2020,"['Autonomous Driving(자율주행)', 'Heavy Vehicle(대형차량)', 'In-Vehicle Network(차량 내부 네트워크)', 'Ethernet Switch Unit(이더넷 스위치 장비)', 'Gateway(게이트웨이)', 'Vehicle Ethernet(차량용 이더넷)']"
차량용 카메라 센서를 이용한 딥러닝 기반의 자율주행 주행가능영역 검출 개발                      = Segmentation of Driving Areas for Autonomous Vehicle based on Deep Learning Method Using Automotive Camera Sensor,이시현,제어·로봇·시스템학회,2020,"['autonomous driving', 'driving area segmentation', 'image recognition', 'deep learning', 'Berkeley Deep Drive', '.']"
자율주행 상용화를 위한 법제도 방향성 검토                      = The Direction of the Legal System for Everyday use of Autonomous Vehicles,정민호,"인하대학교 법학연구소(THE INSTITUTE FOR LEGAL STUDIES, INHA UNIVERSITY)",2020,"['자율주행', '윤리기준', '규제 샌드박스', '자율주행자동차법', '자동차손해배상 보장법', 'Autonomous Driving', 'Ethical Standard', 'Regulatory sandbox System', 'The Autonomous Vehicle Act', 'The Automobile Damage Compensation Guarantee Act']"
자율주행자동차 기능안전 및 성능안전 법규 추진 동향,문병준(Byoung Joon Moon),한국자동차공학회,2020,
자율주행로봇을 위한 임계기반 충돌회피기법,김형일,한국기계기술학회,2020,"['자율주행로봇', '충돌회피', '충돌탐지', '상황인지', '기계학습', 'Autonomous mobile robot', 'Collision avoidance', 'Collision detection', 'Context awareness', 'Machine learning']"
도심지 자율주행자동차 운행 관제 및 데이터 분석에 대한 연구,신석산(Seok-san Shin),한국자동차공학회,2020,"['도심지(Urban)', '자율주행자동차(Automated Vehicle)', '운행관제(Operation Control)', '데이터분석(Data Analysis)']"
하이브리드 바퀴 기반 장애물 극복용 자율 주행 로봇에 관한 연구                      = A Study on Autonomous Driving Robots to Overcome Obstructions in Hybrid Wheel,정혜원 ( Hye-won Jeong ),한국정보처리학회,2020,
레벨 3 자율주행자동차에서의 운전자 및 차량 모니터링 시스템 설계 연구,김현숙(HyunSuk Kim),대한인간공학회,2020,"['level 3 Automated Driving System', 'Driver""s secondary task', 'Situational awareness', 'Driving readiness', 'Pre-cue']"
도심 환경에서의 자율주행 자동차를 위한 모델 예측 제어 기반 경로 추종 기법,심영보(Youngbo Shim),한국자동차공학회,2020,"['Path Following(경로 추종)', 'Vehicle Control(차량 제어)', '자율주행 자동차(Autonomous Vehicle)', 'Model Predictive Control(모델 예측 제어)']"
테슬라의 딥스케일 자율주행 특허 분석,류원림(Wonrim Ryu),한국자동차공학회,2020,
자율주행 차량의 학습 데이터 자동 생성 시스템 개발                      = Development of Autonomous Vehicle Learning Data Generation System,윤승제,한국ITS학회,2020,"['자율주행 시뮬레이션', '실도로 데이터셋', '가상환경 데이터셋', '인공지능 학습데이터', 'Autonomous simulation', 'Real road dataset', 'Virtual environment dataset', 'AI learning data']"
자율주행을 위한 도로·교통안전시설 기술연구 현황,박순용,한국도로학회,2020,
[해외통신원 소식] 미국의 자율주행 도입계획과 진행상황,류승한,한국교통연구원(KOTI),2020,
자율주행기반 대중교통체계의 효율적 구축을 위한 전략,"윤태관(YOON, Taekwan)",대한교통학회,2020,
