title,저자,발행기관,발행연도,핵심어
Synthetic fisheye 이미지를 이용한 360˚ 파노라마 이미지 스티칭                      = Panorama Image Stitching Using Sythetic Fisheye Image,권혁준,한국방송∙미디어공학회,2022,"['360-panorama', 'Fisheye', 'Stitching', 'Carla simulator', '.']"
자율주행 농기계 효율적 개발을 위한 현장데이터 기반의 시뮬레이터 조향엔진 설계 연구                      = A Study on the Design of Simulator Steering Engine Based on Field Data for the Efficient Development of Autonomous Agricultural Machinery,박승진 ( Seung-jin Park ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2022,"['조향 각속도', '시뮬레이션', '현장 실험', '자율주행']"
자율주행 차량의 센서 고장으로 인한 Fallback 상황에서의 Minimal Risk Condition 달성에 관한 연구,황영서(Youngseo Hwang),한국통신학회,2022,
모바일 AI에서의 학습모델과 자원 공동제어의 영향에 관한 연구,최평준(Choi Pyeong Jun),한국통신학회,2022,
자율주행차량용 라이다 드라이버 개발 및 성능 검증,오장섭(Jangsub Oh),대한기계학회,2022,"['ROS1 Driver(로봇 운영 체제 드라이버)', 'LiDAR Sensor(라이다 센서)', 'Point Colud Data(포인트 클라우드 데이터)', 'Autonomous Vehicle(자율주행 자동차)']"
자율주행 트랙터의 안전 농작업을 위한 인식 시스템 개발 기초연구                      = Basic Study on Development of Perception System for Safe Operation of Autonomous Tractors,황예빈 ( Ye Been Hwang ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2022,"['자율주행 농기계', '인식 시스템', '딥러닝']"
자율주행 안전성 검증 시나리오 개발 활용을 위한 교통사고보고서 개선방향에 관한 연구,오경택,한국ITS학회,2022,"['교통사고보고서', '교통사고 경위자료', '교통사고심각도', '교통사고 원인', '비정형자료', 'Traffic accident report', 'Traffic accident attributes', 'Accident severity', 'Structured accident data', 'Unstructured accident data']"
이미지 기반 실시간 차량 측위를 위한 선분 매칭 프레임워크,최강혁,한국ITS학회,2022,"['선분 매칭', '차량 측위', '자율주행', '이미지 기반 위치 결정', 'Line segments matching', 'Vehicle localization', 'Autonomous driving', 'Image based localization']"
저사양 사물인터넷 디바이스를 위한 블록체인 기술 동향,허신욱,한국정보보호학회(KOREA INSTITUTE OF INFORMATION SECURITY AND CRYPTOLOGY),2022,
미래 교통환경 지원을 위한 차량 빅데이터 기반의 미시구간 속도정보 서비스 방안 연구,최강혁,한국ITS학회,2022,"['차량 빅데이터', '자율협력주행', '도로 링크', '미시구간 속도정보', '구간 분할', 'Vehicle big-data', 'Cooperative autonomous driving', 'Road link', 'Micro-scale speed information', 'Segment separation']"
"자율주행차의 음향 인터페이스가 보행자의 심리적 반응에 미치는 영향: 신뢰, 수용, 안전성, 불안감을 중심으로",김보영(Boyoung Kim),한국HCI학회,2022,"['자율주행', 'eHMI', '음향 인터페이스', '보행자', 'Autonomous Vehicles', 'Self-driving', 'Acoustic Interface', 'Pedestrian']"
"자율주행차 운행의 형사법적 쟁점 ―형사책임의 내용 및 범위, 그리고 규범의 실효성 확보방안을 중심으로―                      = A Study on Criminal Legal Issues related to Self-driving Cars",이동희,한국경찰법학회,2022,"['Self-driving car', 'Autonomous vehicle', 'Criminal responsibility', 'Traffic criminal law', 'Corporation crime', 'Diversification of punishments', '자율주행차', '형사책임', '교통형법', '기업범죄', '형사제재의 다양성']"
IoT 펌웨어 취약점 분석 효율성 제고를 위한 시스템 개발에 관한 연구                      = A Study on System Development to Improve IoT Firmware Vulnerability Analysis Efficiency,조영민,한국산업보안연구학회,2022,"['IoT보안', '펌웨어보안', '취약점분석', 'Internet of Things Security', 'Firmware Security', 'Vulnerability Analysis']"
인공지능 윤리와 형사정책적 시사점 : 형사사법에서의 인공지능 윤리 이슈를 중심으로                      = Artificial Intelligence Ethics and Criminal Policy: Focusing on the issue of artificial intelligence ethics in criminal justice,"김희정(Kim, HeeJung)",한국형사정책학회(Korean Association of Criminology),2022,"['인공지능', '인공지능 윤리 이슈', '인공지능윤리가이드', '인공지능법', '형사정책', 'Intelligence Artificial', 'AI Ethics Issues', 'AI Ethics Guideline', 'AI Regulation', 'Criminal policy']"
자율주행 환경에서 가상현실(VR)과 증강현실(AR) 경험을 통한 차량 내 인포테인먼트 시스템과 사용자 간의 인터랙션 사례 분석,이채연,한국감성과학회(Korean Society for Emotion&Sensibility),2022,"['VR', 'AR', 'Metaverse', '메타버스', '자율주행', '차량 내 인포테인먼트 시스템', '인터랙션 디자인']"
RF 에너지를 활용한 열차자율주행 무전원 센서 시스템 기술,이동진(Dong-Jin Lee),한국철도학회,2022,"['Self-power', 'Wireless sensor', 'Energy harvesting', 'Autonomous train', '열차자율주행', '에너지 하베스팅', 'RF 에너지', '무전원 센서']"
레이더 신호와 머신러닝을 이용한 비가시 공간에서의 삼차원 객체 인식 연구                      = A Study on 3D Object Detection in Invisible Area Using Radar Signal and Machine Learning,김건우,한국통신학회,2022,"['Radar', 'MIMO', 'Attention', 'Transformer', 'Object Detection']"
Solid-State LiDAR 기반 밭 농업용 자율주행 로봇의 두둑 감지를 통한 실시간 주행 경로 생성 알고리즘,백승범(Seungbeom Baek),제어로봇시스템학회,2022,"['agricultural robotics', 'Autonomous driving', 'Solid-State LiDAR', 'local path planning']"
차량상태 오차를 이용한 경로추종 보정제어 알고리즘                      = Path-Following Correction Control Algorithm Using Vehicle State Errors,이홍규,한국자동차공학회,2022,"['Autonomous driving', 'Path tracking algorithm', 'Geometry control method', 'Model-based control method', 'High-definition map', '자율주행차', '경로 추종 알고리즘', '기하학적 제어 방법', '모델기반 제어 방법', '정밀지도']"
아파트형 자율주행 택배 배송 로봇의 개발,박명철(Myeong-Chul Park),한국컴퓨터정보학회,2022,"['자율주행(Self-Driving)', '로봇(Robot)', '라이다 센서(LiDAR sensor)']"
자율주행 자동차를 위한 차량용 영상 레이더 기반 AI 기술,현유진,대한전자공학회,2022,
시뮬레이터를 활용한 자율주행차량 시트 배열에 따른 탑승자 감성 평가 연구                      = Passengers Emotional Evaluation Depending on Seat Arrangement in an Autonomous Driving Simulator,맹주영,한국자동차공학회,2022,"['자율주행 자동차', '주행 시뮬레이터', '시트배열', '감성평가', '탑승자', 'Autonomous car', 'Driving simulator', 'Seat arrangement', 'Emotional evaluation', 'Passenger']"
자율주행 물류 이송 로봇,이정우(Jeong-woo Lee),한국컴퓨터정보학회,2022,"['SLAM(동시적 위치 추적 지도 작성)', '로봇(Robot)', '자율주행(Autonomous Mobile)', 'LiDAR', 'ROS']"
Driver Behavior Simulation considering Crash Condition of an Automated Vehicle,김문영(Moon Young Kim),Korean Society for Precision Engineering,2022,"['Autonomous emergency braking (자동 긴급 제동장치)', 'Crash (충돌)', 'Human body model (인체 모델)', 'Automated vehicle (자율주행 차량)']"
운전자보험의 현황과 전망 - 자율주행자동차 사고의 형사책임을 중심으로 -                      = Current Status and Prospect of Driver’s Insurance Policy: Focusing on the Criminal Responsibilit of Self-Driving Car Accidents,정영진,(사)한국보험법학회,2022,"['Car accident', 'self-driving car', 'criminal agreement', 'driver', 'owner of car', '자동차 사고', '자율주행자동차', '형사합의', '가해자', '운행자', '운전자']"
고위험 인공지능에 대한 가치지향적 · 위험평가기반 형사정책                      = Ethics-based Control of High-risk AI Technology in Criminal Law and Policy,"김한균(KIM, Han-Kyun)",한국형사정책학회(Korean Association of Criminology),2022,"['고위험 인공지능', '인공지능 국가전략', '2021년 유럽연합 인공지능법안', '신뢰가능한 인공지능', '자동화의사결정시스템', '생체정보인식시스템', 'National AI Strategy', 'EU AI Act', 'High-risk AI Technology', 'automated decision-making system', 'biometric identification systems']"
자율주행 자동차의 세그먼트 모델 제안을 위한 모빌리티 퍼니처 구성 연구,박유선(You-Sun Park),한국산학기술학회,2022,"['Autonomous Driving Car', 'Future Mobility', 'Interior Space Design', 'Segment Model', 'Mobility Furniture']"
센서 기반 자율주행 자동차 구현 연구,이도건(Do Geon Lee),한국통신학회,2022,
[공학교육의 현장] 자율주행 자동차의 센서와 제어의 이해,김정하,한국공학교육학회,2022,
자율주행자동차용 멀티 센서 고장 검출 및 보상 제어에 관한 연구,정승환(Seunghwan Chung),한국자동차공학회,2022,"['Autonomous vehicle(자율주행자동차)', 'Fault tolerance control(고장 허용 제어)', 'Sensor failsafe(센서 고장 안전)', 'Sensor fault(센서 고장)', 'Fault detection(고장 검출)', 'Fault compensation(고장 보상)']"
자율주행자동차 사고의 손해배상책임에 관한 법적 연구                      = A Legal Study on the Liability of Autonomous Car Accident,김재두,한국경영법률학회,2022,"['autonomous car', 'autonomous car accident', 'operator', 'liability for damage', 'product liability.', '자율주행자동차', '자율주행자동차 사고', '운행자', '손해배상책임', '제조물책임']"
복도 환경에서 효율적 로봇 경로 계획을 위한  방향적 탐색 랜덤 트리 기법                      = Directionally-Exploring Random Trees for Efficient Robot  Path Planning in Corridor Environments,김석영,한국정보기술학회,2022,"['path planning', 'corridor environments', 'random sampling', 'autonomous navigation', '.']"
QRAS-based Algorithm for Omnidirectional Sound Source Determination Without Blind Spots,Youngeon Kim(김영언),한국방송·미디어공학회,2022,"['Rectangular-shaped', 'blind spot', 'unmanned system', 'direction', 'distance']"
완전 자율주행을 위한 도로 상태 기반 제동 강도 계산 시스템                      = The Road condition-based Braking Strength Calculation System for a fully autonomous driving vehicle,손수락,한국인터넷정보학회,2022,"['도로 상태', '최근접 이웃 알고리즘', '제동 강도', '신경망', '완전 자율 주행', 'Road conditions', 'K Nearest Neighbor algorithms', 'Breaking strength', 'Neural Networks', 'Fully Autonomous Driving']"
딥러닝 객체인식을 이용한 자율주행 RC카 개발,김건희(Gun-hee Kim),한국컴퓨터정보학회,2022,"['딥러닝(Deep learning)', '객체인식(Object Recognition)', '자율주행(Autonomous driving)']"
[소프트웨어 정보] 자율주행 자동차를 위한 시뮬레이션 기반 검증 프레임워크: Prescan360,원영수,대한기계학회,2022,
교통 신호 인식을 위한 경량 잔류층 기반 컨볼루션 신경망                      = Lightweight Residual Layer Based Convolutional Neural Networks for Traffic Sign Recognition,Kodirov Shokhrukh,한국전자통신학회,2022,"['Convolutional Neural Networks', 'Residual Blocks', 'Traffic Sign Detection', '합성곱 신경망', '잔여 블록', '교통 표지 검출']"
자율주행차 평가 시나리오 구성요소 도출: 고속도로 본선구간을 중심으로                      = Derivation of Assessment Scenario Elements for Automated Vehicles in the Expressway Mainline Section,고우리,한국ITS학회,2022,"['Automated vehicle', 'Driving safety', 'Assessment', 'Scenario', 'Assessment elements', '자율주행차', '주행안전성', '평가', '시나리오', '구성요소']"
요양병원 내 재난 약자 대피 도움장치 화재 대피 시나리오 개발을 위한 피난 시뮬레이션 분석 연구                      = Analysis of an Evacuation Simulation for the Development of Scenarios for Fire Evacuation Support Devices,"최두찬(Choi, Doo-Chan)",한국방재학회,2022,"['재난약자', '인공지능', '자율주행', '로봇', '피난', 'Vulnerable Person', 'AI', 'Autonomous Driving', 'Robot', 'Evacuation']"
사각영역이 없는 전방향 음원인식을 위한 QRAS 기반의 알고리즘                      = QRAS-based Algorithm for Omnidirectional Sound Source Determination Without Blind Spots,김영언,한국방송∙미디어공학회,2022,"['Rectangular-shaped', 'blind spot', 'unmanned system', 'direction', 'distance', '.']"
라이다 센서의 오동작과 고장에 관한 연구,김건정(Gunzung Kim),한국통신학회,2022,
자율자동차 지능형 비전 시스템을 위한 카메라 캘리브레이션,이덕우,대한전자공학회,2022,
자율주행차 규제 혁신 로드맵 2.0,"장정아(JANG, Jeong Ah)",대한교통학회,2022,
자율주행차 기술의 현재와 미래,김시호(Shiho Kim),대한전기학회,2022,
V2V 통신에서 발생하는 Blackhole 공격과 방어 기법의 분석,신수아,한국차세대컴퓨팅학회,2022,"['자율주행자동차', 'VANET', '블랙홀 공격', 'AODV', '보안']"
단안 깊이 추정 기술 동향,김원준,한국방송·미디어공학회,2022,
레벨4 자율주행 차량을 위한 대리주행 사용자경험 연구,이수민(Sumin Lee),한국HCI학회,2022,"['자율주행', '대리운전', '원격 통제', '사용자경험사용자경험', '디자인']"
스테레오 깊이 영상의 신뢰도 추정 기술 동향,김선옥,한국방송·미디어공학회,2022,
밭 노지 환경 주행을 위한 모듈형 농업 로봇 플랫폼에 대한 연구 분석                      = A Study on Modular Agricultural Robotic Platform for Upland,윤은수 ( Seung-jae Han ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2022,"['농업용 로봇', '자율주행', '자동 제어', '밭 노지 환경주행', '농업용 로봇 플랫폼']"
[교통 관련 보도자료 중계] 보도자료를 통해 본 주요 교통 뉴스,김동준,한국교통연구원(KOTI),2022,
클라우드 기반의 자율주행 농기계의 경로 계획 프레임워크                      = Cloud based Path Planning Framework for Autonomous Agricultural Machinary,윤창호 ( Changho Yun ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2022,"['자율작업 농기계', '경로계획', '클라우드']"
CycleGAN-Based Depth Completion for Autonomous Vehicles자율주행차량을 위한 CycleGAN 기반 Depth Completion 기법                      = CycleGAN-Based Depth Completion for Autonomous Vehicles,응 웬민찌,한국통신학회,2022,"['depth completion', 'cycleGAN', 'semantic segmentation', 'autonomous vehicle', 'sensor fusion']"
자율주행시스템의 운전면허에 관한 수용성                      = Empirical Analysis on the Acceptance of Driver’s License for the Automated Driving System,송연정,대한교통학회,2022,"['acceptance', 'automated driving system', 'driver’s license', 'effort expectancy', 'performance expectancy', '수용성', '자율주행시스템', '운전면허', '기대노력', '기대성능']"
실차 기반 자율주행 시뮬레이션 연구 동향,박기홍(Kihong Park),한국자동차공학회,2022,
V2X 정보를 활용한 VRU 충돌 회피 알고리즘 개발                      = Design of Algorithm for Collision Avoidance with VRU Using V2X Information,장선오,한국ITS학회,2022,"['V2X 통신', '자율주행', '취약 도로 사용자', '충돌 회피', '차량 안정성', 'V2X communication', 'Autonomous vehicle', 'Vulnerable road user (VRU)', 'Collision avoidance', 'Vehicle stability']"
자율협력주행을 위한 역할 기반 동적정보 서비스 평가 방법                      = Evaluation of LDM (Local Dynamic Map) Service Based on a Role in Cooperative Autonomous Driving with a Road,노창균,한국ITS학회,2022,"['자율협력주행', '동적정보', '이동체 정보', '보행자 정보', '평가방법론', 'Cooperative autonomous driving', 'Local dynamic map(LDM)', 'Moving object', 'Pedestrian information', 'Evaluation methodology']"
도시부 도로 호송주행(Convoy Driving) 서비스 개발 및 효과분석                      = A Study on the Development of Urban Roads Convoy Driving Service and Effect Analysis,손승녀,한국ITS학회,2022,"['자율협력주행', '다중차량 협력주행', '호송주행', '다차로 군집주행', '도시부 도로', 'Cooperative autonomous driving', 'Multi-vehicle cooperative driving', 'Convoy driving', 'Multi-lane platoon', 'Urban road']"
실시간 수요대응 자율주행 모빌리티 평가 항목 정의                      = Defining Evaluation Criteria for Real-time Demand Response Autonomous Mobility,노승원,한국산학기술학회,2022,"['Demand Response Public Transportation', 'Autonomous Vehicle', 'Evaluation Criteria', 'RAMS', 'Service Quality']"
[사진으로 본 교통] 국내외 주목할만한 자율주행 셔틀,편집부(편집자),한국교통연구원(KOTI),2022,
미시교통시뮬레이션 기반 도심도로 자율협력주행 서비스 효과 분석                      = Impact Analysis of Connected-Automated Driving Services on Urban Roads Using Micro-simulation,이지연,한국ITS학회,2022,"['자율협력주행', '협력형 지능형교통체계', '시뮬레이션', '효과분석', 'Cooperative Autonomous Driving', 'Cooperative Intelligent transport systems', 'Simulation', 'Effect analysis']"
정밀도로지도 기반 전역경로 생성을 위한 전처리 알고리즘 개발                      = Design of Preprocessing Algorithm for HD-Map-based Global Path Generation,홍승우,한국ITS학회,2022,"['자율주행', '정밀도로지도', '전역경로 생성', '도로 네트워크', 'Autonomous Driving', 'HD Map', 'Global Path Planning', 'Road Network']"
WAVE(V2I)와 LTE(V2N)에서의 교통신호상태정보 전송 지연시간 비교                      = A Comparison of Delay Time of Traffic Signal Status Information in WAVE(V2I) and LTE(V2N),고정호,한국통신학회,2022,"['Cooperative Automated Driving', 'Autonomous Vehicle', 'Traffic Light Recognition', 'Traffic Signal Controller', 'TSC', 'Traffic Signal Status Information', 'TSI', 'C-ITS', 'WAVE', 'C-V2X', 'LTE', '5G NR', 'LTE-V2X', 'V2I', 'V2N', 'Digital Twin', 'Metaverse']"
자율주행환경에서 PQC 적용분석을 위한 V2Verifier 분석 및 확장,김영범(YoungBeom Kim),한국통신학회,2022,
Visual based Deep Reinforcement Learning을 이용한 차량 Navigation 성능 분석,남지원(Zhiyuan Nan),한국통신학회,2022,
안전메시지 방송을 통한 우합류 협력주행 알고리즘 및 시뮬레이션에 관한 연구,송유승(Yoo S. Song),한국통신학회,2022,
레이저 다이오드 기술 분석과 예측 (Ⅵ),레이저응용기술센터,한국레이저가공학회,2022,
다중 개체 간 네트워크 공유를 통한 심층강화학습의 학습 효율성 향상 연구,이동수(Dongsu Lee),한국통신학회,2022,
오토인코더를 이용한 차량용 레이더 시스템에서 타깃 분류,김진욱(Jinwook Kim),한국통신학회,2022,
Fallback 상황에서의 V2X 기반 자율주행 운행 안전성 확보 방법에 관한 연구,이명수(Myungsu Lee),한국통신학회,2022,
스케일카의 자율주행 기술 연구,정형준(Hyeongjoon Jeong),한국통신학회,2022,
자율주행을 위한 YOLOv3 기반 신호등 검출 모델,이채현(Chaehyun Lee),한국통신학회,2022,
ERRATUM: 자율주행자동차 전장시스템을 위한 기능안전 프로세서 기술                      = ERRATUM: Functional Safety Processor for Electronics of Autonomous Cars,한진호,한국전자통신연구원,2022,
안전한 Autoware 자율주행을 위한 혼합 컨트롤러 모델,전해주(Haejoo Jeon),한국정보과학회,2022,"['실시간 시스템', '결함 감내 기법', '차선 유지 보조 시스템', 'real-time system', 'fault tolerance', 'NDT Matching', 'LKAS']"
난폭･보복운전 대응을 위한 입법적 개선방안                      = The legislative adjustment for the prevention of the reckless driving including road rage in Korea,김경찬,법제처,2022,"['난폭운전', '보복운전', '교통방해', '음주운전', '위협운전', '암행순찰', '방해운전', '교통사고처리특례법', '속도위반', '도로교통법', 'reckless driving', 'dangerous driving', 'aggressive driving', 'hoon driving', 'road rage', 'drunk driving', 'the traffic laws', 'Road Traffic Act']"
㈜LG유플러스 CITS/자율주행사업팀,안현주,한국도로학회,2022,
Camera Switching 및 차량의 주행 방향을 활용한 자율 발렛 주차                      = Autonomous Valet Parking Using Camera Switching and Car Headings,김우빈,제어·로봇·시스템학회,2022,"['autonomous valet parking', 'autonomous parking', 'visual-SLAM', '.']"
- 자율주행자동차를 중심으로 - 스마트자동차의 효율적인 과세 방안에 대한 고찰,정승욱,한국지방세연구원,2022,
이동로봇의 안전자율주행을 위한 실내환경에서의 LiDAR 점 데이터군 증강,노진홍(Jinhong Noh),제어로봇시스템학회,2022,"['Augmented point cloud', 'Mobile robot', 'Indoor environment', 'ToF based LiDAR', 'Glass panel prediction', 'Safe navigation']"
대형버스용 자율주행 부품&#x00B7;시스템 개발 및 친환경 수소자율버스 시범운행                      = Development of Automated Driving Systems and Core Components for Buses and Field Demonstration of Automated Fuel Cell Electric Buses,유시복,유공압건설기계학회,2022,
심층학습 기반 차선 분할과 최적 추정기를 이용한 자율주행차 차선인식 기법,조연호(Yeon-Ho Jo),제어로봇시스템학회,2022,"['Self-Driving Vehicle', 'Deep Learning', 'Lane Detection', 'Kalman filter', 'LaneNet']"
[소프트웨어 정보] 자율주행 자동차를 위한 시뮬레이션 기반 검증 프레임워크: Prescan360 II,원영수,대한기계학회,2022,
자율주행 안전 개발 프로세스와 시뮬레이션 표준,박근남(Geunnam Park),유공압건설기계학회,2022,
"인공지능 에이전트 대화형 인터랙션에서의 감탄사 효과: 자율주행 맥락에서                      = ""The Effect of Interjection in Conversational Interaction with the AI Agent:  In the Context of Self-Driving Car""",이수지,국제문화기술진흥원,2022,"['Embodied Conversational Agent', 'Interjection', 'User Experience', 'Voice User Interface', 'Self-driving Car', '체화된 대화형 에이전트', '감탄사', '사용자 경험', 'VUI', '자율주행차']"
ROS 기반 자율주행 알고리즘 성능 검증을 위한 시뮬레이션 환경 개발                      = Development of Simulation Environment for Autonomous Driving Algorithm Validation based on ROS,곽지섭,한국자동차안전학회,2022,
레이저 다이오드 기술 분석과 예측 (Ⅴ),레이저응용기술센터,한국레이저가공학회,2022,
그린 스마트 스쿨을 위한 공간 적응형 자율주행 공기청정 로봇 설계 및 구현                      = Design and Implementation of Space Adaptive Autonomous Driving Air Purifying Robot for Green Smart Schools,오석주,한국인터넷방송통신학회,2022,"['Green Smart School', 'Indoor Air Pollution', 'Space Adaptive Autonomous Driving', 'Upper Confidence bounds applied to Trees']"
자율주행 Trailer 시스템의 후진 주차 관련 기술동향,신희석,제어로봇시스템학회,2022,
비포장노면 차량 거동 분석을 위한 타이어 테스트베드 개발,이대경(Dae-Kyung Lee),한국기계가공학회(The Korean Society of Manufacturing Process Engineers),2022,"['Tire Test Bed(타이어 테스트 베드)', 'Load Cell(로드셀)', 'Off-road(험지)', 'Rug Tire(러그 타이어)', 'Autonomous Vehicle(자율주행차량)']"
정밀도로지도를 기반으로한 자율주행용 가상 시뮬레이션 도로 변환방안                      = Modeling of Virtual Simulation Road for Autonomous Driving based on HD maps,박관,한국도로학회(Korean Society of Road Engineers),2022,"['HD map', 'OpenDRIVE', 'autonomous', 'piecewise-polynomial', 'clamped cubic polynomials', 'parametric cubic polynomial']"
IoT 기반 교통안전시설 현장관리 체계 연구                      = A Study on the Field Management System for Traffic Safety Facilities in IoT Infrastructure,원상연,한국지리정보학회(The Korean Association of Geographic Information Studies),2022,['GNSS']
레이더 신호와 머신러닝을 이용한 비가시 공간에서의 삼차원 자세 추정 연구,김건우(Kim Gon Woo),한국통신학회,2022,
기상정보 기반 환경 적응형 경로계획 시스템,박용희(Yong Hee Park),한국통신학회,2022,
자율주행자동차 판단기능 등급화 시험 시나리오 구축을 위한 자율주행자동차 수용성 기초연구,장원석,한국도로학회,2022,"['자율주행자동차', '수용성', '판단기능', '시나리오']"
자율주행 레벨 4에 대한 독일의 법제적 대응                      = Legislation for Commercialization of Autonomous Driving Level 4 in Germany and Its Implications,주현경,경북대학교 IT와 법연구소,2022,"['독일 도로교통법', '의무보험법', '자율주행 레벨 4', '기술감독관', '비엔나 협약', 'Road Traffic Act(Straßenverkehrsgesetz:  StVG)', 'Compulsory Insurance Act(Pflichtversicherungsgesetz)', 'Level 4 Driving Automation', 'Technical Supervisor(Technische Aufsicht)', 'Vienna Convention on Road Traffic']"
"[정책동향] K-City, 완전자율주행차 개발 위해 시험시설 고도화 자율주행실험도시(K-City)에 3종 가혹환경 재현시설 등 2단계 사업 준공 -",편집부(편집자),대한교통학회,2022,
