title,저자,발행기관,발행연도,핵심어
Split-Attention 백본 네트워크를 활용한 차선 인식에 관한 연구                      = A Study on Lane Detection Based on Split-Attention Backbone Network,송인서,한국ITS학회,2020,"['차선 인식', '자율 주행', '합성곱 신경망', '인공 지능', '딥 러닝', 'Lane detection', 'Autonomous driving', 'Convolutional neural network', 'AI', 'Deep learning']"
클라우드 데이터 처리 방식을 통한 국가 주요시설에서의 GNSS 재밍 모니터링 실측 실험,진권규,한국ITS학회,2020,"['GNSS', '국가시설', '재밍신호', '클라우드 데이터 처리 방식', 'GNSS', 'National-infrastructure', 'Jamming signals', 'Cloud data processing']"
링크 공간평균속도 신뢰성 확보를 위한 프로브 차량 데이터 적정 수집주기 산정 연구                      = Probe Vehicle Data Collecting Intervals for Completeness of Link-based Space Mean Speed Estimation,오창환,한국ITS학회,2020,"['자율협력주행', '협력형 지능형교통체계', '차세대 ITS', '안전서비스', 'Big Data', 'Probe-vehicle Data', 'Space Mean Speed', 'Local Dynamic Map']"
표본 ADAS 차두거리 기반 연속류 시공간적 교통밀도 추정,임동현,한국ITS학회,2020,"['첨단 운전자 보조 시스템', '표본 프로브 차량', '교통밀도', '개발차량 주행궤적', 'Advanced driver assistance system', 'Low frequency probe data', 'Traffic  density', 'Vehicle trajectory']"
도로･교통 조건 및 기상 상황이 부분 자율주행자동차의 제어권전환에 미치는 영향 분석,박성호,한국ITS학회,2020,"['자율주행자동차', '제어권전환', '주행 시뮬레이터', '서비스수준', '기상 상황', 'Autonomous Vehicle', 'Take-over', 'Virtual Driving Simulator', 'Level of Service', 'Weather']"
미래형 공동주택의 청년계층 카셰어링 이용수요 분석,신도겸,한국ITS학회,2020,"['카셰어링', '청년', '공동주택', '통행수요', '승용차 대체 효과', 'Car-sharing', 'Young people', 'Apartment house', 'Demand', 'Replacement of private cars']"
차량용 네트워크 활용을 위한 5GHz WiFi 설계 및 분석,유환신(Hwan-Shin Yu),한국산학기술학회,2020,"['WiFi', 'Automotive', 'Algorithm', 'Network', 'System', 'Design']"
CNN 기반 공조 덕트 청소 로봇의 교차점 검출 알고리듬 개발,이사랑(Sarang Yi),한국산학기술학회,2020,"['Air Duct', 'Autonomous', 'Convolutional Neural Networks', 'Duct Cleaning', 'Deep Learning']"
자율협력주행차 환경의 고속도로 공사구간 동적합류 및 차로변경 통합제어전략 개발                      = Development of Integrated Traffic Control of Dynamic Merge and Lane Change at Freeway Work Zones in a Connected and Automated Vehicle Environment,김용주,한국ITS학회,2020,"['Work zone', 'Traffic management', 'Connected and automated vehicle', 'Integrated traffic control', '공사구간', '교통관리', '자율협력주행차', '통합제어전략']"
블록체인 기반 차량 컨텐츠 결제 프로토콜                      = Vehicular Content Payment Protocol Using Blockchain,김우성,한국통신학회,2020,"['communication', 'signal processing', 'Neutral systems', 'Communication Sciences', 'Network', 'Blockchain', 'Payment channel network', 'Vehicular cloud']"
자율주행 상황에서의 교통안전 교육을 위한 유아용 전동차 디자인 제안,최유선(Yuseon Choe),한국디자인학회,2020,"['Autonomous Car', 'Preschooler', 'Traffic Safety Education', 'HMI']"
Equilibrium Assignment에 기반한 자율주행차량의 Dynamic Route Guidance system 구축방안                      = A Study of the Establishment of Dynamic Route Guidance System for Autonomous Vehicles by Equilibrium Assignment,서지영,대한교통학회,2020,"['통행배정', '자율주행차량', '최적경로 탐색시스템(DRGS)', '경로검색', '경로탐색', 'assignment', 'autonomous vehicle', 'dynamic route guidance system (DRGS)', 'path search', 'route guidance']"
도심도로 자율협력주행을 위한 정보 플랫폼 구성 및 평가 방안 연구                      = Configuration and Evaluation of Local Dynamic Map Platform for Connected Automated Driving in Urban Roads,노창균,대한교통학회,2020,"['자율협력주행', '평가', '동적정보', '플랫폼', '도심도로', 'connected automated driving', 'evaluation', 'LDM', 'platform', 'urban road']"
GPS 음영 환경에서 무선랜 기반 차량 위치 추정 연구                      = Wireless LAN-based Vehicle Location Estimation in GPS Shading Environment,이동훈,한국ITS학회,2020,"['실내위치 인식', '와이파이 위치확인 시스템', '핑거프린트 기법.', 'Indoor Localization', 'Wi-Fi Positioning System', 'Fingerprint Method']"
교통안전시설 정보개방 서비스 확산을 위한 인식 조사 연구,임이정,한국ITS학회,2020,"['교통규제정보', '교통안전시설', '정보시스템', '자율주행', '전문가 심층면접', 'Automated', 'In-depth interview', 'Regulatory information', 'Service system', 'Traffic facilities']"
지능형 주차검지센서용 안테나 개발,최윤선,한국ITS학회,2020,"['자율협력주행', '협력형 지능형교통체계', '차세대 ITS', '안전서비스', 'Operative autonomous driving', 'Operative Intelligent transport systems', 'Next  generation ITS', 'Safety service']"
그리드 인덱스 기법을 이용한 교통 빅데이터 맵핑 방안 연구,정규수,한국ITS학회,2020,"['차량센싱 데이터', '그리드 인덱스', '교통 빅데이터', '맵핑', 'Vehicle sensing data', 'Grid index', 'Traffic big data', 'Mapping']"
자동차 자율주행 기술 특허분석을 통한 기술협력 네트워크 분석,임호근(Ho-Geun Lim),한국산학기술학회,2020,"['Patent', 'Social Network Analysis', 'Technical Cooperation', 'Network', 'Horizontal &amp', 'Vertical Cooperation']"
자율주행차 사고유형으로부터의 시사점: 미국 캘리포니아 자율주행차 사고자료를 토대로,"김규옥(KIM, Kyuok)",대한교통학회,2020,
안전한 자율주행 환경 구축을 위한 향후 연구이슈,박호철,대한교통학회,2020,
5G 기반 고정밀 측위 빅데이터 활용을 위한 위치정보 프라이버시 보호 기법 제안,이동혁(Donghyeok Lee),한국정보보호학회,2020,"['Location Information', 'Location Privacy', 'Privacy Protection', 'High-Precision', 'Big Data']"
코스팅 주행상황에서의 강화학습 기반 최적 제어 기법 연구,김택수(Tacksu Kim),한국자동차공학회,2020,"['Reinforcement Learning(강화학습)', 'Optimal Control(최적 제어)', 'Dynamic Programming(동적계획법)', 'Pontryagin’s Minimum Principle(폰트리야긴 최소화 원리)', 'Coasting Driving(코스팅 주행)', 'Autonomous Vehicle(자율주행 자동차)']"
굴절버스의 진동특성 분석 및 모델링,고건희(Geonhee Ko),한국자동차공학회,2020,"['articulated bus(굴절버스)', 'bi-modal tram(바이 모달 트램)', 'vibration(진동)', 'natural frequency(고유 진동수)', 'resonant frequency(공진 주파수)', 'mass estimation(질량 추정)']"
도심 도로 자율 협력 주행을 위한 능동 조향 및 속도 제어기 설계,김석원(Suk Won Kim),한국자동차공학회,2020,"['Active Front Steering(능동 전륜 조향)', '3-DOF Vehicle Model (3-자유도 차량 모델)', 'Roll Dynamics (롤 역학)', 'Speed Control (속도 제어)', 'Roll over (전복)']"
종방향 속도 프로파일에 의한 정지 및 출발 시스템,강태원(Tae Won Kang),한국자동차공학회,2020,"['Vehicle Longitudinal Control (차량 종방향 제어)', 'Stop and Go (정지 및 출발)', 'Velocity Profile (속도 프로파일)', 'Ride Comfort (승차감)', 'Autonomous Driving (자율주행)']"
국내 도로 환경에서의 자율주행을 위한 객체 검출 알고리즘 평가 및 검증 플랫폼 개발,이종서(Jongseo Lee),한국자동차공학회,2020,"['Autonomous Vehicle(자율주행)', 'Object detection evaluation(객체 검출 평가)', 'Dataset(데이터세트)', 'TTC(충돌소요시간)', 'Autonomous driving scenario(자율주행 시나리오)']"
비정형 환경에서의 자율주행 평가 시나리오 설계 방법 연구,이명수(Myungsu Lee),한국자동차공학회,2020,"['Autonomous Driving(자율주행)', 'Evaluation scenarios(평가 시나리오)', 'Safety validation(차량 안전)', 'Verification(검증)', 'Path planning(경로 제어)']"
정밀도로지도 레이어의 품질향상을 위한 자동오류 판독 연구                      = Study on Automated Error Detection Method for Enhancing High Definition Map,홍송표,한국측량학회,2020,"['자율주행', '정밀도로지도', '도형무결성', '공간관계', '참조관계', 'Autonomous Driving', 'High Definition Map', 'Shape Integrity', 'Spatial Relationship', 'Reference Relationship']"
공간분석을 활용한 도로 공사정보의 능동적 포착 방안 연구                      = A Study on the Actively Capture of Road Construction Information Using Spatial Analysis,이종민,한국지적학회,2020,"['도로 공사정보', '크롤링', '형태소', '공간화자료', '모니터링', '도로 생애주기', 'Road Construction Information', 'Crawling', 'Morpheme', 'Spatialized Data', 'Monitoring', 'Road Life Cycle']"
