title,저자,발행기관,발행연도,핵심어
인공지능 기반 유해조류 탐지 관제 시스템                      = Artificial Intelligence-Based Harmful Birds Detection Control System,심현(Hyun Sim),한국전자통신학회,2021,"['Drone', 'Machine Learning', 'Atonomous Driving', 'Control Systems', 'Harmful Birds', '드론', '머신러닝', '자율 주행', '관제 시스템', '유해 조류']"
자전거 로봇의 경로 추종 및 장애물 회피를 위한 조향각 결정방법 연구,이지연(Jiyeon Lee),한국자동차공학회,2021,"['Bicycle robot(자전거 로봇)', 'Bicycle model(자전거 모델)', 'Autonomous navigation(자율 주행)', 'Path tracking(경로 추종)', 'Obstacle avoidance']"
3D 프린팅 패션제품 이용의도에 대한 연구                      = A Study on Usage Intention of 3D Printed Fashion Products,조윤진,한국비즈니스학회,2021,"['3D프린팅', '패션제품', '소비자', '기술준비도', '이용의도', '3D printing', 'fashion products', 'consumer', 'technology readiness', 'usage intention']"
홀로닉 생산시스템을 위한 자계기반 무인주행 AGV 개발,임대영(D. Y. Im),Korean Society for Precision Engineering,2021,"['AGV', 'Magnetic', 'Unmanned driving', 'Holonic', 'Magnetic position senosor']"
자율주행기술 제조사 대상 IoT 기반 교통안전시설 수용성 분석,김동협,한국ITS학회,2021,"['자율주행차량', 'IoT', '교통안전시설', '설문분석']"
자율주행을 위한 차세대 교차로운영시스템 연구동향,김원호,한국통신학회(Korea Institute Of Communication Sciences ),2021,
자율주행 자동차 V2V 통신을 위한 DID 활용 메시지 전송 및 검증                      = DID based V2V Communication for Verifying Vehicle,정기연 ( Ki-yeon Jeong ),한국정보처리학회,2021,
CCTV 영상을 활용한 동적 객체의 위치 추적 및 시각화 방안                      = Location Tracking and Visualization of Dynamic Objects using CCTV Images,박상진,한국국토정보공사 공간정보연구원,2021,
자율주행 차량의 시뮬레이터 동기화를 통한 원격제어 방법에 관한 연구,이석기(Seokki Lee),한국자동차공학회,2021,"['원격제어(TOD)', '위치인식(Localization)', '위성항법시스템(Global Positioning system', 'GPS)', 'VILS(Vehicle in the Loop Simulation)', '자율주행 시뮬레이터(Autonomous Driving Simulator)']"
고정밀지도기반 자율주행을 위한 실시간 동적 라이다 데이터 추출 알고리즘,이재민(Jaemin Lee),한국자동차공학회,2021,"['Localization(측위)', 'Nearest Neighbor Search Algorithm Of K-D tree (다차원 트리의 최근접 이웃 추출 알고리즘)', 'Down Sampling Using Voxel Grid Filter(다운 샘플링)', 'Dynamic LiDAR Data detection(동적 라이다 데이터 검출)', 'Local Path Planning(국부 경로 계획)', 'Autonomous Driving (자율주행)']"
EDR 데이터를 활용한 프로그램 신뢰성에 관한 연구,최용순(Yongsoon Choi),한국자동차공학회,2021,"['EDR(사고기록장치)', 'Pre-tensioner(프리텐셔너)', 'Radar(레이다)', 'Lidar(라이다)', 'ultrasonic(초음파)', 'PC-Crash(피씨크래쉬)', 'CARMAKER(카메이커)']"
4차 산업혁명 시대의 에너지정보 활용 방안에 관한 법제연구,"김종천(Kim, Jong-Cheon)",유럽헌법학회,2021,"['에너지정보', '빅데이터', '국가의 생존배려의무', '개인정보보호법', '(가칭) 에너지정보 활용을 위한 특별법', 'Energy Information', 'Big Data', 'National Duty to Care for Survival', 'Personal Information Protection Act', 'Special Act on the Utilization of Energy Information (tentative)']"
"르노 그룹(Renault S.A.)의 성장전략 : 다이아몬드 모델과 ABCD 모델을 기반으로                      = The Growing Strategies for Renault Co., Ltd.:Focusing on the Diamond Model and ABCD Model","정대훈(Dae-Hoon, Jeong)",한국창업학회,2021,"['다이아몬드 모델', 'ABCD 모델', '르노그룹', '자동차 기업', '성장전략', 'Technology Innovation', 'Business Strategy', 'Z.E. Battery', 'Lithium-Ion Battery', 'Renault Co.', 'Ltd', 'Electric Car', 'Diamond Model', 'ABCD Model']"
자율주행차량에 적용가능한 AI모델링 연구에 대한 소고 (Yolo5를 중심으로),강장묵,한국ITS학회,2021,
UAM 도입에 따른 항공사업법 개정에 관한 법적 고찰                      = Discussion on Amendment of the Aviation Business Act after the Introduction of UAM,김성미,한국항공우주정책⋅법학회,2021,"['Air taxi drone law Aviation Business Act', 'approval for transport with small aircraft revision', '에어택시', '드론법', '항공사업법', '소형항공기운송사업면허', '개정논의']"
곡물 배출 경로를 포함한 자율주행 콤바인의 작업 경로 생성 알고리즘 연구                      = Research of Coverage Path Planning Algorithm including Discharging Path for Autonomous Combine,최효혁 ( Hyo-hyuk Choi ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2021,"['자율주행', '콤바인', '작업 경로 생성', '곡물 배출 경로']"
자율 주행 기술 기반 의료용 링거 모빌리티,송민용,한국자동차공학회,2021,"['IV stand(링거대)', 'Autonomous driving(자율주행)', 'Patient tracking(환자 추종)', 'ADAS(Advanced Driver Assistance Systems', '첨단운전자보조)', 'Obstacle avoidance (장애물 회피)', 'Fleet testing(실차 시험)']"
ITU-T SG17에서의 차량 통신 보안 국제 표준화 동향,이상우(Sang-Woo Lee),한국정보보호학회(KOREA INSTITUTE OF INFORMATION SECURITY AND CRYPTOLOGY),2021,
[교통 관련 보도자료 중계] 보도자료를 통해 본 주요 교통뉴스,김동준,한국교통연구원(KOTI),2021,
스마트팜 적용을 위한 SLAM 기반 자율주행 알고리즘 평가                      = Evaluation of SLAM-based Autonomous Driving Algorithms for Smart Farm,박정현 ( Jeonghyeon Pak ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2021,"['자율주행', 'UGV', '스마트팜', '정밀농업', 'SLAM']"
자율주행 모빌리티 기반의 가변형 시트에 관한 연구 -L5 자율주행 자동차를 중심으로-                      = Research on Transformable Seats Based on Autonomous Driving Mobility -focused on L5 autonomous driving mobility-,정상헌,한국기초조형학회(Korean Society of Basic Design & Art),2021,"['모빌리티', '자율주행', '인테리어 환경', '기능적 자동차 시트', 'mobility', 'autonomous', 'interior environment', 'functional car seats']"
야외 환경에 대한 3D 비전 센서의 논둑 인식 강인함 평가                      = Comparison of two 3-D vision sensors used for ridge detection under outdoor light conditions,황예빈 ( Ye Been Hwang ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2021,"['rgb-d 센서', '컴퓨터 비전', '스테레오 카메라', '3D 이미징']"
딥러닝 기반의 Semantic Segmentation을 위한 Residual U-Net에 관한 연구                      = A Study on Residual U-Net for Semantic Segmentation based on Deep Learning,신석용,한국디지털정책학회,2021,['-']
자율주행 차량통신을 위한 보안솔루션(SCMS: Security Credential Management System)과 시험방법론,임성묵,대한전자공학회,2021,"['Autonomous vehicle', 'Security', 'Communication', 'SCMS', 'V2X']"
협조형 자율주행 자동차 및 국방로봇 기술 현황,김문식(Moonsik Kim),한국자동차공학회,2021,
라이더 기반 3차원 점군 지도를 이용한 도로 지도 자동 추출 방법                      = An Automatic Extraction Method for Road Maps using LiDAR-based 3D Point Maps,최규진,한국정보과학회,2021,"['HD maps', 'point maps', 'vector maps', 'lidar sensors', 'automatic extraction', '고정밀 지도', '점군 지도', '벡터 지도', '라이더 센서', '자동 추출']"
자율주행 자동차 내 기대 행위에 따른 디스플레이 기술 및 요구 사항 탐색                      = Exploring Display Technologies and Requirements based on the Expected Behavior in Autonomous Vehicles,한재현,대한인간공학회,2021,"['Autonomous vehicle', 'Expected behavior', 'In-vehicle display', 'User interview', 'Co-design']"
MWCNT Coated Aramid Textile Sensor for High Loading,임도현,한국고분자학회,2021,
고속도로 자율주행 전용차로 도입 시 혼합교통류 특성 분석 시나리오 개발 연구                      = A Study on the Scenario Development for the Analysis of Mixed Traffic Flow Characteristics Following the Introduction of Freeway Exclusive Lanes for Autonomous Vehicles,김형준,대한교통학회,2021,"['autonomous vehicles', 'connected and autonomous vehicles', 'exclusive lanes for autonomous vehicles', 'mixed traffic flow', 'uninterrupted flow', '자율주행차', '자율협력주행', '자율주행 전용차로', '혼합교통류', '연속류']"
자율주행 인지센서의 오염 환경 평가법 개발 및 분석,김완철,한국신뢰성학회,2021,
자율주행을 위한 A.I 학습용 멀티-센서의 시각동기화 데이터 구축 및 캘리브레이션에 관한 연구,사의환(Yuihwan Sa),한국자동차공학회,2021,"['Multi-Sensor Synchronization(다중 센서 시각동기화)', 'A.I Learning(인공지능 학습)', 'Camera-LiDAR Calibration(카메라-라이다 캘리브레이션)']"
