title,저자,발행기관,발행연도,핵심어
"2개의 비전 센서 및 딥 러닝을 이용한 도로 속도 표지판 인식, 자동차 조향 및 속도제어 방법론                      = The Road Speed Sign Board Recognition, Steering Angle and Speed Control Methodology based on Double Vision Sensors and Deep Learning",김인성(In-Sung Kim),한국전자통신학회,2021,"['자율 주행', '딥 러닝', '교통 표지판', '허프 변환', '라즈베리 파이', 'Autonomous Driving', 'Deep Learning', 'Traffic Sign', 'Hough Transform', 'Raspberry Pi']"
작은 물체 검출을 위한 딥러닝 네트워크 구조,이재하(Jaeha Lee),한국자동차공학회,2021,"['Object Detection(객체 검출)', 'Deep Learning(딥러닝)', 'Autonomous Driving(자율 주행)', 'Multi-object detection(다중 객체 검출)', 'CNN(Convolutional Neural Network)']"
3차원 물체 검출을 위한 레인지뷰 기반 포인트 클라우드 강화 프레임워크,유진혁(Jin Hyeok Yoo),한국자동차공학회,2021,"['딥러닝 (Deep Learning)', '영상 처리 (Computer Vision)', '자율주행 (Autonomous Driving)', '3차원 물체 검출 (3D Object Detection)', '물체 인지 (Object Recognition)', '포인트 클라우드 (Point Cloud)']"
가려진 보행자 추적에 강건한 다중 객체 추적 기술,강민성(Minsung Kang),한국자동차공학회,2021,"['Multiple object tracking(다중 객체 추적)', 'feature embedding(특징 임베딩)', 'Re-identification(재식별)', 'Deep learning(딥러닝)', 'Autonomous vehicle(자율주행자동차)']"
자율운항선박에 관한 상사법적 쟁점에 관한 연구                      = A Study on The Legal Issues on Commercial Law related to Maritime Autonomous Surface Ship,이현균,법무부,2021,"['자율운항선박', '상사법', '해상법', '감항능력주의의무', '선장', '제조물책임', '해상보험', 'Maritime Autonomous Surface Ship', 'MASS', 'Commercial Law', 'Maritime Law', 'Seaworthiness', 'Product Liability', 'Maritime Insurance']"
IRS 이용한 C-V2X 채널 용량 향상을 위한 자원 할당 기법,지윤성(Yoon Sung Ji),한국통신학회,2021,
고정밀지도(HD-Map) 갱신을 위한 CNN 기반 도로교통안전표지판 분류 모델,박영국(Young-Kook Park),한국통신학회,2021,
딥러닝 영상 분할의 정확도 향상을 위한 처리방법 연구,최동규(Donggyu Choi),한국정보통신학회,2021,"['Deep Learning', 'Image Segmentation', 'Image Classification', 'Computer Vision']"
자율주행 Lv. 4 대응 융합 교통 운영관리 기술 개발,손승녀,한국도로학회,2021,
비전 기반 UAV의 객체 인식 및 자율 주행 기술 동향 조사,정홍석(Hongseok Jung),한국통신학회,2021,
자율주행 차량의 돌발사고 방지를 위한 V2I 기반의 사고 방지체계 연구                      = A Research on V2I-based Accident Prevention System for the Prevention of Unexpected Accident of Autonomous Vehicle,한상용,한국ITS학회,2021,"['V2I', 'Autonomous Vehicle', 'Intelligent transport systems', 'Intersection collision avoidance', 'Deep learning', 'V2I', '자율주행자동차', '지능형교통체계', '교차로충돌방지', '딥러닝']"
컴퓨팅 계산 오프로딩 위해 ROS 를 사용한 딥러닝 기반의 자율주행카트                      = Deep Learning Based Autonomous-Driving Cart Using ROS for Computation Offloading,한지수 ( Jisu Han ),한국정보처리학회,2021,
LiDAR를 이용한 End to End 딥러닝 기반의 실내용 자율주행,백승우(Seungwoo Baek),한국통신학회,2021,
오디오 딥러닝을 통한 용접비드 가공품질평가,김태원,대한용접·접합학회,2021,"['audio deep learning', 'machining', 'quality evaluation', 'dissimilar material joining']"
지능형 휠체어 개발을 위한 시스템 통합,남기태(K. T. Nam),Korean Society for Precision Engineering,2021,"['System integration', 'Intelligent wheelchair', 'Autonomous driving', 'Robot operating system']"
상지 장애인의 안전한 이동지원을 위한 자율주행 휠체어의 제어 계층 구조 설계,이원영(W. Y. Lee),Korean Society for Precision Engineering,2021,"['Wheelchair', 'Autonomous driving', 'Hierarchical structure', 'Control system']"
수소자동차 폭발 사고 실물 실험                      = Real-scale test for hydrogen car explosion accident,박병직(Byoungjik Park),한국화재소방학회,2021,"['Hydrogen car', 'Explosion', 'Peak overpressure', 'Safety distance']"
자율협력주행을 위한 보행자Care 시스템 개선에 관한 연구                      = A Study on Improvement of Pedestrian Care System for Cooperative Automated Driving,이상수,한국인터넷방송통신학회,2021,"['Cooperative Automated Driving', 'Intelligent CCTV', 'Lidar', 'Pedestrian Care System']"
자율운항선박 인공지능의 윤리문제에 대한 소고 - 사고 알고리즘을 중심으로 -,장유락,한국해사법학회,2021,"['인공지능', '사고알고리즘', '자율운항선박', '윤리적 딜레마', '윤리적 가이드 라인', 'Artificial Intelligence', 'Accidental Algorithms', 'Maritime Autonomous Surface Ship', 'Ethical Dilemma', 'Ethic Guideline']"
자동차 시트의 통풍 기능이 운전자 스트레스에 미치는 영향,송동현(Donghyun Song),대한인간공학회,2021,"['심전도 (ECG)', '심박변이도 (HRV)', '저주파 강도/고주파 강도 (LF/HF) 피부 전도도 (Skin Conductance)', '평균 피부 전도 수준 (SCL)', '열적 불편도', '자동차 시트 (Car seat)', '통풍 기능 (Seat air conditioning)']"
중국의 자율주행 자동차 정책,김인식,성균관대학교 성균중국연구소,2021,
국제 C-ITS 동향과 향후 국내 V2X 기술 도입에 대한 고찰,김경환,한국통신학회(Korea Institute Of Communication Sciences ),2021,
자율주행 컴퓨팅 시스템을 위한 확률적 응답시간 분석                      = Stochastic Response Time Analysis for Autonomous Vehicle Computing Systems,이효은,한국정보과학회,2021,"['자율주행', '차량 응답성', '종단간 응답시간', '확률적 분석', '오토웨어', 'autonomous driving', 'vehicle responsiveness', 'end-to-end response time', 'stochastic analysis', 'Autoware']"
헬스케어 모빌리티 디자인 융합사례에 관한 연구 -응급의료 이동 수단을 중심으로,"김지은(Kim, Jieun)",한국전시산업융합연구원,2021,"['Healthcare Design(헬스케어디자인)', 'Mobility Design(모빌리티 디자인)', 'Inclusive Design(인클루시브 디자인)', 'Convergence Design(융합디자인)', 'Elderly(고령자)']"
도심환경에서 무인비행체의 3차원 이동 경로 구현,김희주(Kim Hee Ju),한국정보기술학회,2021,"['UAV', 'Augment Reality', '3D Coordination', 'Computer Graphics']"
난연재를 함유한 복합소재 사출성형 공정 특성에 관한 실험적 연구,이상원(S. W. Lee),Korean Society for Precision Engineering,2021,"['Injection molding', 'Flame-retardant composite material', 'Process characterization', 'Sink mark', 'Product weight']"
목적지로 자율 주행 가능한 강화 학습 로봇                      = A self-driving Robot for target place using reinforcement learning,임경욱 ( Kyeong-uk Im ),한국정보처리학회,2021,
모빌리티 플랫폼 기업의 규제와 혁신,류 진,서울대학교 기술과법센터,2021,"['플랫폼', 'Platform', '모빌리티', 'Mobility', '온디맨드 경제', 'On-Demand Economy', '양면시장', 'Two -sided market', '로보택시', 'Robo-Taxi', '택시 면허권', 'Taxi License', '메달리온', 'Medallion', '자율주행', 'Autonomous Driving', '규제차익', 'Regulatory Arbitrage']"
자율주행차 HVI 사용성평가 방안에 관한 탐색적 연구,강보영,대한산업공학회(The Korean Institute of Industrial Engineers),2021,
클라우드-차량 엣지 환경에서의 자율주행차 소프트웨어 구성요소 할당 최적화,박준용(Joonyong Park),한국자동차공학회,2021,"['Software Component Allocation(소프트웨어 구성요소 할당)', 'Computation offloading(연산 오프로딩)', 'Cloud-Vehicle Edge environment(클라우드-차량 엣지 환경)', 'Autonomous Car(자율주행자동차)']"
비정형 주행환경 자율주행 시뮬레이션 SW 개발,이선영(Seonyoung Lee),한국통신학회,2021,
자율주행 차량 포렌식을 위한 학습데이터셋에 대한 연구,강장묵,한국ITS학회,2021,
제주 지역에서 자율주행차량을 활용한 대중교통운용의 안전과 신뢰 확보에 관한 연구,김경민,한국ITS학회,2021,
수요응답형 자율주행 모빌리티 서비스의 승차단계에서 eHMI의 정보 구성과 디스플레이 위치에 따른 사용자경험 연구                      = A Study of User Experience According to the Information Composition and Display Placement of eHMI at the Pick-up Stage of Autonomous Mobility on Demand Service,김시완,디자인융복합학회(구.한국인포디자인학회),2021,"['AMoD', 'Autonomous Vehicle', 'external Human-Machine Interface', 'User Experience']"
엣지연계형 Level4 자율주행 기술 검증용 멀티에이전트 시뮬레이션 SW 개발을 위한 아키텍쳐 및 핵심요소 설계방안,민경원(KyoungWon Min),한국통신학회,2021,
3D LiDAR 기반 선회 상태 Object Tracking 성능 향상에 관한 연구,이재인(Jaein Lee),한국자동차공학회,2021,"['Autonomous Vehicle(자율주행 자동차)', 'Object Tracking (객체 추적)', 'Data Association(데이터 연관성 판단)', 'Kalman Filter(칼만 필터)', 'Initial Speed(초기 속도)']"
자율주행차 인테리어 디자인서비스 개발연구 - STEEP 분석 기법을 적용한 사례 중심으로 -                      = A Study on the Development of Interior Design Service for Autonomous Vehicles - Focusing on STEEP analysis Techniques-,강태호,서비스사이언스학회,2021,"['실내인테리어디자인 트렌드', '서비스디자인', 'STEEP분석', '메가트렌드', '자율주행차', 'Trend of Interior Design', 'Service Design', 'STEEP Analysis', 'Megatrend', 'Autonomous Vehicle']"
교통약자 이동지원 모빌리티 기술개발 추진 전략,박경아,대한교통학회,2021,
