title,저자,발행기관,발행연도,핵심어
자율주행차용 우선순위 기반 다중 DNN 모델 스케줄링 프레임워크                      = Priority-based Multi-DNN scheduling framework for autonomous vehicles,조호진,한국정보통신학회,2021,"['자율주행', '우선순위', '임베디드 시스템', 'DNN', '병렬처리', 'Autonomous vehicles', 'Priority', 'Embedded distributed system', 'Deep Neural Network', 'Parallel processing']"
전기자율차의 시대가 온다,정구민(Gu-Min Jeong),대한전기학회,2021,
"[KOTI NEWS] 한국교통연구원, 연구기관 평가 3년 연속 최우수기관 선정 외",편집부(편집자),한국교통연구원(KOTI),2021,
항공영상으로부터 농경지 환경에서의 실시간 객체 검출을 위한 Pruning 기법 기반 YOLO 알고리즘 경량화                      = Compaction of Pruning based-YOLO Algorithm for Real-time Object Deteciton using UAV Images in Agricultural Environment,김도환 ( Do-hwan Kim ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2021,"['항공영상', '심층 신경망', '객체 탐지', '다중 스케일', 'Pruning 기법']"
경기도 무인이동체 산업 특성과 정책수요                      = A Study on the Characteristics and Policy Demand of the Unmanned Vehicle Industry in Gyeonggi-do,김명진,한국경제지리학회,2021,"['4th Industrial Revolution', 'Unmanned Vehicle Industry', 'Gyeonggi', 'Policy Demand', '4차 산업혁명', '무인이동체 산업', '경기도', '정책수요']"
자율주행환경 돌발상황 교통관리전략 고찰,조용빈,한국ITS학회,2021,"['돌발상황', '교통관리전략', 'ITS', '자율주행']"
늘어가는 도로 위 자율주행차 부산도 적극적 준비 필요하다,변지혜,부산연구원,2021,
사물인식 기반 자율 주행 보행 미케니즘,이수홍(Soo-Hong Lee),한국기계가공학회,2021,"['Object Detection', 'Autonomous Walking', 'Gait Mechanism', 'Raspberry PI']"
평행유지를 통한 자율주행 서빙로봇,박채우(Chae-Woo Park),대한전자공학회,2021,
차량 데이터 기록장치 및 자율주행 교통사고 분석기술 동향,"조민제(CHO, Min-je)",대한교통학회,2021,
자율주행차 전력제어모듈(Power net Safety Unit) 열 해석방안 연구,문상연(Sangyoen Moon),한국자동차공학회,2021,"['Power net Safety Unit(전력제어모듈)', 'Thermo-flow analysis(열유동해석)', 'self-driving car(자율주행차)', '전산유체역학(Computational Fluid Dynamics)']"
HPF 기법을 활용한 자율주행자동차 충돌 회피를 위한 경로 계획에 관한 연구,변지훈(Jihun Byun),한국자동차공학회,2021,"['Autonomous Vehicle(자율주행자동차)', 'Harmonic Potential Field(조화 포텐셜 필드)', 'Path Planning(경로계획)', 'CollisionAvoidance(충돌 회피)']"
자율 주행 차량 EHB 시스템 고장 진단 알고리즘 설계를 위한 Redundancy 분석,정성용(Seongyong Jeong),한국자동차공학회,2021,"['Autonomous Vehicle(자율주행 차량)', 'Brake by Wire(전기식 제동장치)', 'Electro-Hydraulic Brake(전자유압 브레이크)', 'Structural Analysis(구조 분석)', 'Bipartite Graph(이분 그래프)', 'Incidence Matrix(근접 행렬)']"
자율주행차량의 카메라 가려짐 감지 알고리즘 제안,서주영(Juyeong Seo),한국자동차공학회,2021,"['Camera(카메라)', 'Image Processing(영상처리)', 'Blockage Detection(가림 검출)', 'Fail-safe(고장 감지)', 'Self-driving(자율주행)']"
ROI 기반 카메라-라이다 융합 위치정보 추출 알고리즘                      = ROI-based Calibration Algorithm of Camera-Lidar Sensor Fusion That is Strong in Object Recognition and Distance Information Extraction,윤영진,한국통신학회,2021,"['Autonomous driving', 'Object detection', 'Calibration', 'Sensor Fusion', '자율주행', '객체 인식', '센서융합']"
군집주행의 비율과 군집주행내 차량 대수가 교통류에 미치는 영향 분석,유예지,대한교통학회,2021,
철도 자율주행을 위한 도시철도 시뮬레이터 개발 : 서울 지하철 9호선을 중심으로,이준희,대한교통학회,2021,
승용형 노외기계를 위한 모듈형 조향 장치 개발                      = Development of Modular Steering System for Riding Type Off-road Machines,원진호 ( Jin-ho Won ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2021,"['승용형 노외기계', 'GPS', 'IMU', '자율조향']"
스마트팜 내 다중 UGV 시스템을 위한 경로 계획 및 조정 알고리즘의 사전 연구                      = A Preliminary Study on Path Planning and Coordination Algorithms for Multi-UGV System in Smart Farm,조유성 ( Yuseung Jo ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2021,"['스마트팜', '다중 로봇 시스템', '경로계획', '조정', 'MAPF']"
자율주행 트랙터 새머리 선회 추종 성능향상을 위한 곡률 감지 가변 속도제어 기초연구                      = Basic Study on Variable Velocity Control based on Path Curvature for Improving Path Tracking of an Auto-Guided Tractor in Headland,강경민 ( Kyeong-min Kang ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2021,"['자율주행 농기계', '속도제어', '곡률']"
자율주행자동차 장애물 탐지 레이더 모듈 데이터 분석 GUI,박세린(Park Se Lin),한국정보기술학회,2021,"['FMCW Radar', 'Autonomous Vehicle', 'GUI', 'FFT']"
메타분석을 이용한 자율주행 기반 유상운송 서비스 효과분석,정아람,대한교통학회,2021,
도시부 도로 자율협력주행 실증 시나리오 개발,손승녀,대한교통학회,2021,
상암 자율주행 시범운행지구 통행패턴 분석을 통한 서비스 노선안 도출,최지현,대한교통학회,2021,
"자율주행 자동차에서 제어권 전환 시 운전자, 차량, 환경 데이터에 기반한 복합 주행 안정 판단 알고리즘 제안 및 검증                      = Proposal and Verification of the Algorithm for Judging Driving Stability Based on Driver, Vehicle, Environment Data for the Take-over of Autonomous Vehicle",박진혁,한국CDE학회,2021,"['Autonomous vehicle', 'Driver assistance system', 'Driving stability', 'Take over request', 'Convolutional auto encoder']"
그래프 신경망(GNN) 기반 기술 네트워크 분석 및 예측 : 깃허브 자율 주행 프로젝트를 중심으로,김인조,대한산업공학회(The Korean Institute of Industrial Engineers),2021,
안개관련 특징을 이용한 효과적인 머신러닝 기반안개제거 기법                      = Effective machine learning-based haze removal technique using haze-related features,이주희,한국전기전자학회,2021,"['machine learning', 'haze removal', 'haze-related features', 'maximum likelihood estimates', 'optimal depth map']"
IoT-based Taking Medicine Automation System,Sun-Ok Kim(김선옥),한국컴퓨터정보학회,2021,"['medicine', 'weight sensor', 'simulation', 'performance of work', 'fragmenting', '약', '무게 센서', '시뮬레이션', '작업 수행', '세분화']"
공간 기반의 개별 차량 대용량 정보 맵핑에 관한 연구                      = A Study on Map Mapping of Individual Vehicle Big Data Based on Space,정규수,한국ITS학회,2021,"['Vehicle Big Data', 'Link', 'Mapping', 'Space Partition', 'Speed Standard Deviation', '차량 빅데이터', '링크', '지오코딩', '공간 분할', '속도 표준편차']"
도로시설물의 색깔 및 기상 환경에 따른 LiDAR의 성능변화 연구,박범진,한국ITS학회,2021,"['자율주행', 'LiDAR', '도로표지판', '성능지표', '강우', 'Autonomous vehicle', 'LiDAR', 'Road Sign', 'Indicator', 'Rainfall']"
가상환경 기반 자율주행 운전능력 평가방안 연구                      = Study on the Evaluation Method of Autonomous Vehicle Driving Ability Based on Virtual Reality,김중효,한국ITS학회,2021,"['자율주행 운전능력', '도로교통법', '가상현실', 'UC win-Road', '자율주행 시험평가 도구', 'Autonomous Vehicle driving ability', 'Road Traffic Law', 'Virtual Reality environment', 'UC win-Road', 'Autonomous Vehicle driving ability test and evaluation system']"
자율주행 인공지능 알고리즘 연구를 위한 상용 게임 엔진 기반 초저가 드라이빙 시뮬레이터 개발,임지웅,한국ITS학회,2021,"['자율주행 시스템', '드라이빙 시뮬레이터', '센서 에뮬레이션', 'Autonomous Driving System', 'Driving Simulator', 'Sensor Emulation']"
