title,저자,발행기관,발행연도,핵심어
딥러닝 기반의 Semantic Segmentation을 위한 DeepLabv3+에서 강조 기법에 관한 연구                      = A Study on Attention Mechanism in DeepLabv3+for Deep Learning-based Semantic Segmentation,신석용,한국융합학회,2021,"['강조 기법', 'DeepLab', '딥러닝 융합 영상처리', '인코더-디코더', '의미론적 분할', 'Attention mechanism', 'DeepLab', 'Deep learning Convergence image processing', 'Encoder-decoder', 'Semantic segmentation']"
SORT와 DeepSORT의 혼합을 이용한 실시간 다중객체 추적,양수진(Sujin Yang),한국정보기술학회,2021,"['multi-object tracking', 'real-time system', 'real-time tracking']"
서비스 이용객을 최우선으로 한 자율주행 공유차 eHMI 제안,윤성아(Seongah Youn),한국디자인학회,2021,"['Autonomous Vehicle', 'eHMI(external Human Machine Interface)', 'Interaction Design', 'UX research']"
자율주행 시뮬레이션을 위한 정밀도로지도의 활용 방안,최지향(Jihyang Choi),한국자동차공학회,2021,"['Autonomous Driving(자율주행)', 'High Definition Map(정밀도로지도)', 'openDRIVE(openDRIVE)', 'Virtual Road Model(가상도로환경)', 'Data Conversion(데이터 변환)']"
자율주행자동차 도입에 따른 네트워크 파급효과 분석,조원철,대한교통학회,2021,
원격제어 자율주행자동차의 형사책임에 관한 고찰                      = Discussion on Criminal Liability Under Remote Control of Self-Driving Cars,정용기 ( Chung Yong Ki ),한국경찰법학회,2021,"['자율주행자동차', '원격제어 자율주행자동차', '교통사고', '주의의무', '형사책임', 'Self-Driving Cars', 'Remote-Controlled Self-Driving Cars', 'Traffic Accidents', 'Duty of Care', 'Criminal Responsibility']"
"스마트이동체 기업의 원가효율성 분석: 자율주행차, 드론 기업을 중심으로","우청원(Woo, Chung-Won)",한국경영교육학회,2021,"['혁신성장동력', '자율주행차', '드론', '원가효율성', 'Autonomous Vehicles', 'Drone', 'Cost Efficiency', 'DEA', 'Malmquist Index']"
흄의 도덕적 기계와 인공지능                      = Hume‘s Moral Machine and Artificial Intelligence,김다솜,중앙대학교 중앙철학연구소,2021,"['인공지능', '도덕적 기계', '인공적 도덕행위자', '자율성', '유용성', '도덕감', '계산주의', '딥러닝', '신경망 학습법', '인상', '지각', '덕-규칙 기반 체계', 'utility', 'interest', 'satisfaction', 'pleasure', 'moral machine', 'artificial moral agent', 'human nature', 'algorithms', 'computationalism', 'impression', 'perception', 'biometric type', 'computational type', 'deep learning', 'neural network learning', 'big data', 'data base', 'moral sense', 'virtue-rule based system']"
통계기반 트랙터 연료 소비량 예측 머신러닝모델                      = Statistical-based tractor fuel prediction machine learning model,이호민 ( Ho-min Lee ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2021,['빅데이터 머신러닝 농업기계 통계분석']
주행 안전을 위한 joint deep learning 기반의 도로 노면 파손 및 장애물 탐지 알고리즘                      = Detection Algorithm of Road Damage and Obstacle Based on Joint Deep Learning for Driving Safety,심승보,한국ITS학회,2021,"['Personal mobility vehicle', 'Deep learning', 'Semantic segmentation', 'Object detection', 'Drinving safety', '개인 이동 차량', '딥러닝', '의미론적 분할', '객체 인식', '주행 안전']"
사과 노지 디지털농업 요소기술 현황과 발전 방안,조영식(Young Sik Cho),한국원예학회,2021,
자율주행 자동차를 이용한 중등 학생 대상 인공지능 교육 프로그램 개발 및 적용                      = Development and Application of Artificial Intelligence Education Program for Secondary School Students using Self-Driving Cars,류혜인,한국디지털정책학회,2021,
국민수용성 관점의 자율주행자동차 운전능력 검증방안 제안,성기영,대한교통학회,2021,
