title,저자,발행기관,발행연도,핵심어
계층화 분석방법을 활용한 한국형 자율주행자동차 윤리 가이드라인 중요도 분석 연구                      = An Importance Analysis of The Korean Ethical Guideline for Automated Vehicle Using AHP Method,황기연,한국ITS학회,2020,"['Automated Vehicle(AV)', 'Ethics Guideline', 'Analytic Hierarchy Process', 'Importance by Clauses', 'Social Acceptance', '자율주행자동차', '윤리가이드라인', 'AHP', '문항별 중요도', '사회적 수용성']"
교통 시뮬레이션을 활용한 고속도로 유입부에서의 자율주행버스 전용차로 진입 영향권 안전성 평가                      = Assessing the Safety Effects of Expressway Managed Lane for Autonomous Bus Using Traffic Simulation,정정호,대한교통학회,2020,"['자율주행버스', '고속도로', '전용차로', '교통안전', '교통 시뮬레이션', 'autonomous bus', 'expressway', 'managed lane', 'traffic safety', 'traffic simulation']"
AirSim을 활용한 CNN 기반 자율주행 기술,김민태(Min Tae Kim),대한전자공학회,2020,
야지 자율 주행에서 통계적 접근 기반 앵커 박스를 이용한 객체 검출 연구                      = A Study on Object Detection using Anchor Box based on Statistical Approach for Autonomous Off-Road Driving,위경철,한국정보기술학회,2020,"['object detection', 'anchor box', 'statistics', 'labeling']"
BRT 구간에서의 자율주행실증을 위한 행정법제 개선 방안 연구                      = A Study on the Legal Improvement for Autonomous Vehicle Testing on BRT Roads,이재훈,한남대학교 과학기술법연구원,2020,"['법령보충적 행정규칙', '자율주행실증', '간선급행버스체계', '간선급행버스체계의 건설 및 운영에 관한 특별법', '규제자유특구 및 지역특화발전특구에 관한 규제특례법', '세종 자율주행실증 규제자유특구', 'autonomous vehicle', 'autonomous vehicle testing', 'Bus Rapid Transit', 'Special Act on the Construction and Operation of Bus Rapid Transit', 'Exclusive Driving Lanes', 'Act on Special Cases Concerning the Regulation of Regulation-free Special Zones and Special Economic Zones for Specialized Regional Development']"
자율주행자동차의 운행과 안전에 관한 공법적 과제                      = Public Law Tasks on the Operation and Safety of the Automated Vehicles,정태종 ( Chung Tae-jong ),경상대학교 법학연구소,2020,"['자율주행자동차', '자율주행자동차법', '인공지능', '4차 산업혁명', '개인정보보호', 'Automated Vehicles', 'the Automated Vehicles Act', 'Artificial Intelligence', '4th Industrial Revolution', 'Right of Privacy']"
"CES 2020의 스마트카, 자율주행 및 차세대 모빌리티 주요 동향 및 시사점",정구민,한국통신학회(Korea Institute Of Communication Sciences ),2020,
자율주행자동차 사고와 자동차손해배상보장법상의 배상책임제도에 관한 연구                      = A Study on Autonomous Vehicle Accidents and Compensation Liability in the Automobile Damage Compensation Guarantee Act,이종구,한국경영법률학회,2020,"['자율주행자동차', '자율주행시스템. 자동차손해배상보장법', '제조물 책임. 부분자율주행자동차', '완전자율주행자동차.', 'autonomous vehicles', 'autonomous driving systems. the Automobile Damage Compensation Guarantee Act', 'product liability. partially autonomous vehicle', 'fully autonomous vehicles.']"
자율주행자동차의 보험제도에 대한 쟁점                      = Issues About the Auto Car Insurance of the Self-driving Car,김현우,사단법인 아시아문화학술원,2020,"['4th Industrial Revolution', 'Self-driving Car', 'Insurance System', 'The Automobile Accident Compensation Security Law', 'The Product Liability Law', '4차 산업혁명', '자율주행자동차', '보험제도', '자동차손해배상보장법', '제조물책임법']"
자율주행자동차와 제조물 책임에 관한 연구 - 최근 자동차관리법 일부 개정에 즈음하여 -                      = A study on Self-driving Cars and the Product Liability Act –Focusing on the Recent Revision of the Automobile Management Act-,이종구,국민대학교 법학연구소,2020,"['제조물책임', '자율주행자동차', '자율주행시스템', '설계상의 결함', '표시상의결함', '자동차관리법', 'The Product Liability Act', 'self-driving cars', 'self-driving system', 'the Automobile Management Act', 'design defects', 'warning defects.']"
자율주행차와 보험제도 운용 방안*- 독일의 도로교통법제 상황을 중심으로                      = Self-driving car and insurance system - focused on the road traffic law in Germany-,최병규,한국재산법학회,2020,"['self-driving car', 'car management law', 'road traffic law', 'automobile insurance', 'product liability', 'product liability insurance', 'no-fault insurance', 'solution through social insurance', 'compulsion of making insurance contract', 'indemnity right', '자율주행자동차', '도로교통법', '자동차관리법', '자동차보험', '제조물책임', '제조물책임보험', '노폴트보험', '사회보험화', '강제보험화', '구상권']"
AI시대 리걸테크의 발전과 미래 법률시장의 변화 모색,"김승래(Kim, Seung-Rae)",한국법이론실무학회,2020,"['리걸테크', '4차 산업혁명', '인공지능', '지능정보사회', '로보어드바이저', '사물인터넷', 'AI시대', '변호사법', '데이터3법', '전자서명법', 'Legal Tech', '4th Industrial Revolution', 'Artificial Intelligence', 'Intelligent Information Society', 'Robo Advisor', 'Internet of Things', 'AI Age', 'Lawyers Act', 'Data 3 Act', 'Electronic Signature Law']"
기술혁신과 VR/AR 관점에서 바라 본 CES 2020,이정준,한국통신학회(Korea Institute Of Communication Sciences ),2020,
코로나19에 따른 환경규제 개편 필요성 및 추진방안                      = Adjust Environmental Regulation to cope with COVID-19,강성원,한국환경정책평가연구원(Korea Environment Institute),2020,"['코로나19', '환경규제', '방역', '디지털화', '환경정보', 'COVID-19', 'Environmental Regulation', 'Prevention', 'Digitization', 'Environmental Information']"
5중 나선 모형 기반 스마트 모빌리티 혁신 생태계 연구 : 파리 사례를 중심으로                      = Exploring the Quintuple Helix Innovation Ecosystem of Smart Mobility: Case Study of Paris,황정섭,경성대학교 산업개발연구소,2020,"['Smart Mobility', 'Innovation Ecosystem', 'Quintuple Helix Model', 'Paris Case Study', 'Living Lab', '스마트 모빌리티', '혁신 생태계', '5중 나선 모형', '파리 사례연구', '리빙랩']"
공공부문 디지털 트랜스포메이션 전략에 관한 연구                      = Research on Digital Transformation Strategies for the Public Sector,정소윤 ( Chung Soyoon ),한국행정연구원,2020,
카메라 기반의 인공표식 추적을 이용한 선행 차량 추종                      = Forward Vehicle Following Using Artificial Landmark Tracking of Image Sequences,박근남,한국자동차공학회,2020,"['Autonomous vehicle(자율 주행)', 'Object detection(객체 인지)', 'Vehicle control(차량 제어)', 'Advanced driver assistance system(운전자 보조 시스템)', 'Forward vehicle following(선행 차량 추종)']"
자율주행차의 기술단계에 따른 형사책임에 관한 연구                      = A Study on the Criminal Liability according to the Technical Stage of Autonomous Driving Vehicle,한성훈,한국형사법학회,2020,"['Autonomous Driving Vehicle', 'product liability', 'car operator', 'corporate criminal responsibility', 'fault responsibility', '자율주행차', '제조물책임법', '운행자', '기업의 형사책임', '과실책임']"
국방분야 군집자율주행 수용의도에 관한 실증적 연구 (기술수용모델을 중심으로)                      = An Empirical Study on the Intention to Accept Platooning Technology in the Defense area (Applying Technical Acceptance Model),정현식,한국IT정책경영학회,2020,"['Autonomous driving', 'Platooning', 'Technical Acceptance Model', 'Defense area', '자율주행', '군집자율주행', '기술수용모델', '국방분']"
도로매칭 알고리즘 성능 향상에 관한 연구                      = A study on performance improvement of map matching algorithm,양인철,한국디지털콘텐츠학회,2020,"['도로매칭', '자율주행 시스템', 'Buffered Boundary', '주행 방향 비교', 'Map matching', 'Automated Driving System', 'Buffered Boundary', 'Driving Direction Comparison']"
자율주행차량이 상용화되기 전에 해결되어야 할 윤리적ㆍ법적 난제와 그 해법 - 윤리적 가이드라인과 Moral Machine Experiment를 중심으로 -                      = Ethical and legal difficulties and solutions that need to be solved before autonomous vehicles are commercialized -Focused on ethical guidelines and moral machine experiments,김성룡,경북대학교 IT와 법연구소,2020,"['AI', 'Autonomous Driving Car', 'Accountability', 'Autonomy', 'Dilemmas', '인공지능', '자율주행차량', '책임성', '자율성', '난제(딜레마)']"
자율 주행 자동차 보안 위협 및 기술 동향,권순홍(Soonhong Kwon),한국정보보호학회(KOREA INSTITUTE OF INFORMATION SECURITY AND CRYPTOLOGY),2020,
코로나19 이후 세계에서의 스마트 교통                      = Smart Transport in the Post COVID-19 World,크리스티 살라(Kristi Shalla),"국토교통부, 국토교통과학기술진흥원",2020,"['도시 모빌리티', '스마트 교통', '마이크로 모빌리티', '자율주행 자동차', '공공-민간 파트너십(PPPs)', '연결성', '농촌 이동성']"
통신사의 5G 비즈니스 모델 혁신: B2C 콘텐츠 결합을 중심으로                      = Innovation in Telecom Operators’ 5G Business Model: Bundling Digital Content,이영렬,사단법인 아시아문화학술원,2020,"['5G', '통신사 비즈니스 모델', 'B2C', '콘텐츠 결합', '비즈니스 모델 혁신', '5G Telecommunications', 'Business Model Innovation', 'B2C', '5G-enabled Content', 'Telecom Operators']"
자율주행 자동차를 위한 정밀도로지도 활용성 검증                      = HD Map Usability Verification for Autonomous Car,나유승,한국자동차공학회,2020,"['Autonomous driving', 'High Definition(HD) map', 'Localization', 'Electronic horizon', 'Simulator', '자율주행', '정밀도로지도', '위치추정', '일렉트로닉 호라이즌', '시뮬레이터']"
OBDII 데이터 기반의 회귀 분석을 통한 실시간 연료 소비량 예측                      = Realtime Fuel Consumption Prediction using In-Vehicle Data from OBDII and Regression Methods,양희은 ( Hee-eun Yang ),한국정보처리학회,2020,
자율주행자동차의 사고 예방을 위한 CNN 기반 블랙 아이스 검출방안 연구,이호준,대한교통학회,2020,
V2I 기반 화물차 군집주행 안전서비스를 위한 시나리오 개발 연구                      = The safety service scenarios for automated truck platooning(Lv.3) based on V2I communication,박유경,한국디지털콘텐츠학회,2020,"['자율주행', '트럭 군집주행', '차량 인프라 간 무선통신', '안전서비스', '교통정보', '첨단운전자지원시스템', 'Automated driving', 'Truck platooning', 'V2I', 'Safety service', 'Traffic information', 'ADAS']"
자율주행자동차 프로그램 개발자에 대한 형사책임에 관한 시론(試論) - 생명침해에 대한 긴급피난을 중심으로 -                      = Preliminary Discussions on the Criminal Responsibility of Autonomous Car Program Developers - Focused on Emergency Evacuations Regarding Life Infringement -,김연주,한남대학교 과학기술법연구원,2020,"['자율주행 프로그램', '도로교통상의 안전성', '자율주행자동차의 형사책임', '도로교통법', '자율주행자동차 운전면허.', 'Autonomous Vehicle program', 'Road Traffic Safety', 'Criminal Liability of Autonomous vehicle', 'Road Traffic Act', 'Autonomous Vehicle driving license.']"
BeiDou를 이용한 도심 및 임야 지역에서의 Network RTK 측위 개선 방안 연구                      = Improvement of Network RTK Positioning in Urban and Forest Land Using BeiDou,이원종,한국디지털콘텐츠학회,2020,"['BeiDou', 'GNSS', 'Network-RTK', '위치정확도', '도심 및 임야지역', 'BeiDou', 'GNSS', 'Network-RTK', 'Positioning Accuracy', 'Urban and Forest Land']"
딥뉴럴네트워크를 위한 기능성 기반의 핌 가속기                      = Functionality-based Processing-In-Memory Accelerator for Deep Neural Networks,김민재 ( Min-jae Kim ),한국정보처리학회,2020,
실도로 자율주행차 운행패턴 분류 모형 개발,서영훈,대한교통학회,2020,
"자율주행자동차의 소프트웨어 고도화에 따른 법적 책임 -정보의 가용성ㆍ완전성ㆍ기밀성을 중심으로-                      = Legal responsibility for upgrading the software of self-driving cars -Focused on availability, completeness, and confidentiality of information-",정용기 ( Chung Yong Ki ),한국경찰학회,2020,"['자율주행자동차', '소프트웨어', '정보의 가용성', '정보의 완전성', '정보의 기밀성', 'Self-driving Cars', 'Software', 'Availability of Information', 'Completeness of Information', 'Confidentiality of Information']"
자율주행 기반 무인 우편 서비스 R&D 소개,김영국,대한교통학회,2020,
FPGA 검증을 위해 SDK의 Memory Map을 이용한 데이터 자동화 시스템 구현                      = Implementation of Data Automation System using SDK's Memory Map for FPGA Verification,박상욱,한국정보기술학회,2020,"['FPGA', 'memory map', 'SDK', 'data automation']"
도로&#183;교통 조건 및 기상 상황이 부분 자율주행자동차의 제어권전환에 미치는 영향 분석                      = Analysis of the Influence of Road&#183;Traffic Conditions and Weather on the Take-over of a Conditional Autonomous Vehicle,박성호,한국ITS학회,2020,
레벨 3 자율주행자동차 제어권 전환 요청의 프리큐 영향 분석,김우진(Woojin Kim),대한인간공학회,2020,"['level 3 automated vehicle', 'take-over', 'pre-cue']"
레벨 3 자율주행자동차에서의 제어권 전환 에이전트 시스템 설계 연구,최재륜(Jaeryun Choe),대한인간공학회,2020,"['CPA(Co-pilot Agent System)', 'Driver', 'Vehicle', 'Environment management', 'Auto mated Driving System', 'SAE Level']"
주행환경에따른 조건부 자율주행차량 제어권 전환 성능 연구,김정숙(Jungsook Kim),대한인간공학회,2020,"['Conditional Automated Driving System', 'take-over', 'take-over performance', 'stabilization time', 'data analysis']"
