title,저자,발행기관,발행연도,핵심어
자율주행차 승객을 위한 독립형 히든레일 무빙 콘솔에 관한 연구,심규호(Gyuho Shim),한국자동차공학회,2021,"['Automotive Console(자동차 콘솔)', 'Self-Driving Vehicle(자율주행차)', 'Moving Console(무빙 콘솔)', 'Hidden Rail(히든 레일)']"
SUMO-Matlab 연동을 통한 자율주행 시뮬레이션 환경 구축,문일경(Ilkyoung Mun),한국자동차공학회,2021,"['Autonomous Driving Simulator', 'co-simulation', 'SUMO (Simulation of Urban Mobility)', 'Matlab/Simulink', 'Unity 3D']"
주행 시 운전자의 운전작업 중 주의집중 모니터링에 대한 연구 동향 분석                      = A Study on the Analysis of Research Trends on the Attention Monitoring of Drivers During Driving Tasks,한가을 ( Gaeul Han ),한국정보처리학회,2021,
오픈소스 자율주행 시뮬레이터를 활용한 야지주행 가상환경 개발,이민영(Minyoung Lee),한국자동차공학회,2021,"['Simulator(시뮬레이터)', 'Off-road driving(야지주행)', 'ROS', 'AirSim']"
자율주행 시뮬레이션을 활용한 자율주행 시스템 검증환경 평가 연구,김경필(Gyeong-pil Kim),한국자동차공학회,2021,"['Autonomous vehicle(자율주행 자동차)', 'Virtual Test Drive(가상 테스트 드라이브)', 'Evaluation Scenario(평가 시나리오)']"
자율주행 프레임워크의 구조와 개발 동향,윤형석,대한전자공학회,2021,
시간속성을 사용한 라이다 포인트 클라우드에서 눈입자 제거 필터 설계,강원모(Weonmo Kang),대한기계학회,2021,"['Autonomous driving(자율주행차)', 'LiDAR(라이다)', 'Point cloud(포인트 클라우드)', 'Radius outlier removal(반경 이상값 제거)', 'Filtering(필터링)', 'Noise reduction(노이즈 감소)']"
자율주행차 상용화를 위한 국제협약 개정 동향 및 시사점 - 도로교통법에 대한 시사점을 중심으로 -,박주희(Park Joohui),과학기술정책연구원,2021,"['자율주행차', '동적통제', '운전 이외의 행위', '원격 주행', '도로교통법', 'Automated driving vehicle', 'Dynamic control', 'Activities other than driving', 'Remote driving', 'Road Traffic Act']"
프로젝션을 이용한 자율주행 다목적 모빌리티 인테리어 조명 디자인 방법,김태수(Taesu Kim),한국디자인학회,2021,"['Design method', 'Ambient lighting', 'Purpose Built Vehicle', 'Emotional lighting', 'Interactive lighting']"
자율주행시대의 주차시설 재생을 위한 분류 체계 - 서울 3대 도심 내 공영 주차시설을 대상으로,"박치영(Park, Chiyoung)",대한건축학회,2021,"['주차시설', '분류체계', '재생', '유형화', '자율주행자동차', 'Parking Facility', 'Classification Method', 'Regeneration', 'Autonomous Vehicles']"
자율주행   자동차   안전성   확보를   위한 RSS 모델   및 ISO/DIS 21448 (SOTIF) 통합   프로세스   구축에    관한   선행연구                      = On the Integrated process of RSS model and ISO / DIS 21448  (SOTIF) for securing autonomous vehicle safety,김민중,한국시스템엔지니어링학회,2021,"['ISO/DIS 21448', 'SOTIF(Safety of The Intended Functionality)', 'Responsibility Sensitive Safety(RSS)', 'Autonomous Vehicle', 'Safety Analysis', 'ISO 26262.']"
LiDAR 신호처리 플랫폼을 위한 프레임 간 마스킹 기법 기반 유효 데이터 전송량 경량화 기법                      = Semantic Depth Data Transmission Reduction Techniques using Frame-to- Frame Masking Method for Light-weighted LiDAR Signal Processing Platform,정태원,한국정보통신학회,2021,"['LiDAR 센서', '임베디드 시스템', '병렬 처리', '저전력 신호 처리', 'LiDAR sensor', 'Embedded system', 'Parallel processing', 'Low-power signal processing']"
자율 주행 레이싱 로봇을 위한 보로노이 다이어그램 기반의 지역 경로 계획방법,"전형준(Jeon, Hyeongjun)",대한전기학회,2021,
LiDAR를 이용한 농업용 밭고랑 인식 주행 및 Human following 차량 개발,김민철(Min-Cheol Kim),한국자동차공학회,2021,"['Autonomous Vehicle (자율주행 차량)', 'Human Following (사람 추종)', 'Image Processing (이미지 처리)', 'LiDAR sensor (라이다 센서)']"
강화 학습을 이용한 덕트 청소 로봇 자율 주행 알고리듬 개발,이사랑(Sarang Yi),대한기계학회,2021,"['Air Duct(공조 덕트)', 'Autonomous Driving(자율 주행)', 'Cleaning Robot(청소 로봇)', 'Convolutional Neural Networks(합성곱 신경망)', 'Reinforcement Learning(강화 학습)', 'Support Vector Machine(서포트 벡터 머신)']"
