title,저자,발행기관,발행연도,핵심어
책임주체로서 지능형 인공지능 로봇에 대한 고찰                      = A Study of Artificial Intelligence Robots as Legal Subjects,고세일,한국재산법학회,2020,"['Artificial Intelligence', 'Autonomous Car', 'Artificial Intelligence Robot', 'Responsibility', 'Killer Robot', 'Legal Personality', 'Legal Personhood', '법인격', '알고리즘', '인공지능', '자율주행차', '지능형 인공지능 로봇', '책임', '킬러 로봇']"
"자율주행자동차의 도입을 위한 논의 -정보교환, 운전행위, 법·제도를 중심으로-                      = Discussions on the Introduction of Self-driving Cars - Focused on Information Exchange, Driving Behavior, Law and System -",송기복,원광대학교 경찰학연구소,2020,"['Self-Driving Cars', 'Information Exchange', 'Driving Behaviors', 'Risks', 'Laws and Systems', '자율주행자동차', '정보교환', '운전행위', '위험성', '법·제도']"
다른 화각을 가진 라이다와 칼라 영상 정보의 정합 및 깊이맵 생성                      = Depthmap Generation with Registration of LIDAR and Color Images with Different Field-of-View,최재훈,한국산학기술학회,2020,"['LIDAR', 'Camera', 'Fusion', 'Registration', 'Depth', 'Depthmap']"
자율주행 자동차 논의에 있어서 인간의 자리: 자율주행 자동차에 대한 논의의 특징과 한계                      = Human Place in the Discussion of Autonomous Vehicles: Features and Limits of Autonomous Vehicles Discussions,심지원,사단법인 아시아문화학술원,2020,"['자동', '자율', '자율주행 단계', '안전', '모럴 머신', 'Automation', 'Autonomous', 'Autonomous Driving Stage', 'Safety', 'Moral Machine']"
RSS 안전 모델과 SCC 실차 실험에 대한 실효성 연구,이도훈(Dohoon Lee),한국자동차공학회,2020,"['RSS(책임민감안전)', 'AEB(자동긴급제동장치)', 'Actual Vehicle Experiments(실차 실험)', 'Delaytime(지연시간)', 'SCC (스마트 크루즈 컨트롤)']"
해군의 향후 군사용 드론 활용 가능방안 연구,김진광(Jin-Gwang Kim),한국컴퓨터정보학회,2020,"['드론(Drone)', '객체 인식(Object recognition)', '자율주행(Autonomous driving)']"
"4차 산업혁명 대응과 스마트 팩토리 구현을 위한 기술적용  우선순위 결정에 대한 연구 전자 및 통신, 자동차 관련 산업체를 중심으로                      = A Study on the Prioritization of Technological Applications to  Respond to the 4th Industrial Revolution and Realize Smart Factories Focusing on Industries Related to Electronics, Telecommunications,  and Automobiles",박찬권,한국기업경영학회,2020,"['4차 산업혁명', 'AHP', '디지털 기반기술', '초연결 기술', '융합기술', '스마트 산업기술', '4th Industrial Revolution', 'AHP', 'Digital Based Technology', 'Hyper-Connected Technology', 'Convergence Technology', 'Smart Industrial Technology']"
[교통 관련 보도자료 중계] 보도자료를 통해 본 주요 교통 뉴스,김동준,한국교통연구원(KOTI),2020,
자율주행자동차의 윤리적 고찰과 법제정비 방안,"김민호(Kim, Min-Ho)",미국헌법학회,2020,"['자율주행자동차', '제조물책임', '제조물책임법', '보험법제', '기금조성', 'autonomous vehicles', 'product liability', 'product liability law', 'insurance law', 'fund raising']"
사용자 관점의 자율주행 기능 인터페이스 정보 제공 수준 실험                      = Automated Driving System GUI Level Study From the User’s Perspective,백수진,한국자동차공학회,2020,"['자율주행차량', '정보제공', '정보의 양', '시각 디스플레이', '센터페시아', '드라이빙 시뮬레이터', 'Automated vehicle', 'Information provision', 'Amount of Information', 'Visual display', 'Center fascia', 'Driving simulator']"
인공지능 기반 실내 측위 기술 동향 및 전망,안현우,한국방송·미디어공학회,2020,"['Positioning System', 'Location Based Technology', 'Machine Learning', 'Deep Learning']"
외부 환경 요인에 따른 자율주행 내 제어권 전환 요청에 관한 연구,이후철(Hucheol Lee),한국HCI학회,2020,"['자율주행', '조건부 자율주행', '제어권 전환 요청']"
경찰드론순찰대의 기술 도입 방향에 관한 연구,박종철,한국드론민간조사연구학회,2020,"['드론', '경찰', '순찰', '드론순찰', '경찰드론순찰대', 'Dron', 'Police', 'Patrol', 'Dron Patrol', 'Dron Police Patrol']"
자율운행운송수단의 상용화에 대한 법적 연구 - 자율운항선박운영의 전망과 법적 과제 -,"신재하(Shin, Jae-Ha)",한국법학회,2020,"['자율운행운송수단', '자율운항선박', '4차 산업혁명', '감항능력주의의무', '제조자 책임', 'Automous transportation', 'Mass', '4th Industrial Revolution', 'Duty of seaworthness', 'Product Liability']"
자동차 자율주행 객체인식기술과 3D AI 학습데이터 구축 필요성,이준형(Jun-Hyung Lee),한국정보과학회,2020,
기술혁명 시대의 조직과 인사관리 : 행위자 네트워크 이론의 이해와 시사점                      = Organization and Human Resource Management in the Era of Technological Revolution: Lessons from Actor-Network Theory,박우성(Woosung Park),한국인사관리학회,2020,"['기술혁명', '행위자-네트워크 이론', '인적자원관리', '번역', 'Technological revolution', 'actor-network theory', 'human resource management', 'translation']"
4차 산업혁명 신기술을 기반으로 한 융복합 스마트관광 서비스브랜드                      = Mixed-use Smart Tourism Service Brand based on New Technology of the Fourth Industrial Revolution,강형철,사단법인 한국브랜드디자인학회,2020,"['Smart Tourism', 'Fourth Industrial Revolution', 'Service Brand', '스마트관광', '4차 산업혁명', '서비스브랜드']"
딥러닝 기반 이미지 인식 기술을 활용한 동전 자동분류 스마트 저금통                      = Implementation of Automatic Coin Sorting Smart Piggy Bank using Deep Learning based Image Recognition Technology,유연승 ( Yeon Seung Yu ),한국정보처리학회,2020,
스마트모빌리티 서비스의 현황 및 발전방안 연구,김점산,경기연구원,2020,"['스마트모빌리티(Smart Mobility)', '개인형교통수단', '공유자동차', '통합교통예약서비스(MaaS)', '스마트교통인프라', '공유경제', '스마트시티', 'Smart Mobility', 'personal mobility', 'car sharing', 'MaaS', 'Mobility as a Service', 'sharing economy', 'smart city']"
자율주행자동차 주행 안전성 향상을 위한 인프라 정보 연계에 대한 연구,황주연(Ju-Yeon Hwang),한국자동차공학회,2020,"['Autonomous Vehicle(자율주행자동차)', 'Road Side Unit(노변장치', 'RSU)', 'Field Operation Test(실도로 실증', 'FOT)', 'Video Image Detector(영상 검지기)', 'Radar Detector(레이더 검지기)', 'Data Analysis(데이터 분석)', 'On-Board Unit(차량단말기', 'OBU)']"
라이다를 활용한 자율주행 자동차의 차선변경 판단 방법에 대한 연구,김윤정(Yunjeong Kim),한국자동차공학회,2020,"['Autonomous vehicle(자율주행 자동차)', 'Lane change(차선 변경)', 'LiDAR(라이다)', 'Lane change finish determination(차선 변경 판단)']"
인공지능 의료행위와 법적 책임에 관한 연구                      = A Study on Artificial Intelligence Medical Practice and Legal Responsibility,"유주선(Yoo, Juseon)",한국비교사법학회,2020,"['4차 산업혁명', '인공지능', '코로나 19', '원격의료', '로봇세', '기본소득', '4th Industrial Revolution', 'Artificial Intelligence', 'Corona 19', 'Telemedicine', 'Robot Tax', 'Basic Income']"
인공지능을 적용한 소형 모바일 로봇을 위한 물체 및 환경 인식 연구,김현태(Hyuntae Kim),한국디지털콘텐츠학회,2020,"['딥러닝', '욜로', '휠-레그 모바일 로봇', '험지극복', '환경인식', 'Deep Learning', 'YOLO', 'Wheel-Leg Mobile Robot', 'Obstacle Overcoming', 'Environment Recognition']"
자율주행 자동차의 딜레마 시나리오에서 운전자 관점의 도덕 코드 : 한국인을 대상으로                      = Driver Moral Codes in Autonomous Vehicles Dilemma Scenarios from Human Driver’s Perspective,"이기쁨(Lee, Gi-bbeum)",한국디자인리서치학회,2020,"['자율주행 자동차', '인공지능 윤리', '도덕적 추론', 'Autonomous vehicles', 'AI ethics', 'Moral reasoning']"
도로인프라 동적정보를 활용한 공사작업구간 회피 자율협력주행 시스템                      = Cooperative Automated Vehicle System for Avoiding Road Work Zone Using Dynamic Infrastructure Information,김시한,한국자동차공학회,2020,"['Cooperative automated vehicle(자율협력주행차)', 'Autonomous driving(자율주행)', 'Road infrastructure(도로인프라)', 'Local dynamic map(동적지도정보)', 'LKAS(Lane Keeping Assist System', '차선유지보조)', 'Avoiding work zone(공사구간회피)']"
자율주행자동차 제어권 전환 플랫폼 개발,김성주(Sungju Kim),한국자동차공학회,2020,"['자율주행자동차', '제어권 전환', 'FCA/SCC/LKAS/HDA 제어권 전환 플랫폼', 'MRM']"
자동차 전자제어장치(ECU)의 튜닝에 관한 법정책적 소고,"강기봉(Kang, Gi-Bong)",한양법학회(Han Yang Association for Legal Studies),2020,"['스마트카', '커넥티드카', '자율주행차', '자동차 전자제어장치', '전자제어장치 튜닝', '개인정보', '해킹', '자동차관리법', '특허', '저작권', 'Smart Car', 'Connected Car', 'Self-driving Car', 'Automotive Electronic Control Units', 'ECU Tuning', 'Personal Information', 'Hacking', 'Motor Vehicle Management Act', 'Patent', 'Copyright']"
인공지능(AI) 시대의 도래와 법제도의 방향에 관한 논의 - 독일의 인공지능 정책을 중심으로 -                      = Discussions on the advent of the Artificial Intelligence (AI) era and the direction of the legal system - Focusing on Germany's artificial intelligence policy -,송기복,한국경찰법학회,2020,"['인공지능', '위험성', '법', '제도', '독일', 'Artificial Intelligence', 'Risk', 'Law', 'Institutions', 'Germany']"
스마트 공유자전거 시스템 디자인,하영은(Youngeun Ha),한국HCI학회,2020,"['공유자전거', '친환경 교통 인프라', '서비스디자인(UX)', '서비스 시스템 디자인', '스마트시티']"
자율주행 트랙터를 위한 조향 제어기 시뮬레이션 모델 개발에 관한 연구                      = A study on the development of simulation model for steering controller for autonomous tractor,전현호 ( Hyeon-ho Jeon ),한국농업기계학회(The Korean Society of the Agricultureal machinery),2020,"['자율주행 트랙터', '조향제어기', '성능평가', '동역학시뮬레이션', '농작업']"
