title,저자,발행기관,발행연도,핵심어
UHD 방송망 및 브로드밴드망 연동을 통한 차세대 Travel and Traffic Information 서비스,이봉호,한국방송·미디어공학회,2020,
스마트시티에서의 도시물류시스템 기술개발 우선순위 도출에 관한 연구                      = A Study on the Derivation of Urban Logistics System Technology Development Priorities in Smart Cities,이충효 ( Choong-hyo Lee ),KNU기업경영연구소,2020,"['스마트시티', '컴팩트시티', '스마트물류', '도시물류시스템', '인구노령화', 'Smart City', 'Compact City', 'Smart Logistics', 'Urban Logistics System', 'Aging of Population']"
자율주행기술을 지원하는 일본의 최근 입법동향과 시사점                      = Recent legislative developments and suggestions in Japan that support automatic driving technology,김경석,중앙법학회,2020,"['자율주행자동차', '자율주행시스템', '운전자', '일본 도로운송차량법', '일본 도로교통법', 'Automated motor vehicle', 'Automated Driving System(ADS)', 'Driver', 'Road Transport Vehicle Law of JAPAN', 'Road Traffic Act of JAPAN']"
대량 수요에 적합한 전국범위 네트워크 RTK 서비스 구조의 설계 및 평가                      = Design and Evaluation of National Range Network RTK Service Architecture for Huge Number of Users,황진상,대한공간정보학회(THE KOREAN SOCIETY FOR GEOSPATIAL INFORMATION SYSTEM),2020,"['GNSS', '네트워크 RTK', 'FKP', '계층형 NTRIP 캐스터', 'GNSS', 'Network RTK', 'FKP', 'Hierarchical NTRIP Caster']"
농업용 트랙터의 자율주행 및 가상시험 연동기술 개발,차무현(Moo Hyun Cha),대한기계학회,2020,
"방송과 정밀측위기술, 그리고 자율주행 시대",신홍기,한국방송·미디어공학회,2020,
교통 영상 빅데이터 처리를 위한 Yolo 기반 광원 객체 탐지                      = Yolo based Light Source Object Detection for Traffic Image Big Data Processing,강지수,중소기업융합학회,2020,"['Traffic Safety', 'Deep Learning', 'Object Detection', 'Light Source Object', 'Image Processing', '교통안전', '딥러닝', '객체 탐지', '광원 객체', '이미지 처리']"
열차간 통신기반 열차자율주행제어시스템의 주행안전기능 설계 및 구현: Part I                      = Design and Implementation of Safety Functions of Communication-Based Autonomous Train Control System: Part I,채성윤,한국통신학회,2020,"['열차자율주행제어시스템', '주행안전기능', 'ATP', 'SCADE', '시뮬레이션', 'autonomous train control system', 'safety functions', 'onboard ATP', 'SCADE', 'simulation']"
패치 기반 대기강도 추정 알고리즘의 하드웨어 설계,응오닷(Dat Ngo),한국전기전자학회,2020,"['Airlight Estimation', 'Dehaze', 'Hardware', 'Patch', '4K']"
정밀도로지도 개선을 위한 정밀도로지도 객체 활용성 검증                      = High Definition Road Map Object usability Verification for High Definition Road Map improvement,오종민,한국측량학회,2020,"['Autonomous Driving', 'HD Map', 'HD Map Layer', 'HD Map Data Model', '자율주행', '정밀도로지도', '정밀도로지도 레이어', '정밀도로지도 데이터 모델']"
4차산업혁명 교통연구본부: 국민이 실감하는 성과를 지향하며,신희철,한국교통연구원(KOTI),2020,
자율자동차 수용성 요인분석에 관한 연구 : 구조방정식 모형을 중심으로                      = A Study on the Acceptance Factor Analysis of Autonomous Vehicles : Focused on the Structural Equation Model,성기영,한국ITS학회,2020,"['자율주행자동차', '수용성', '요인분석', 'PLS-SEM', 'Autonomous driving car', 'Acceptance', 'Factor Analysis', 'PLS-SEM']"
재난상황에서의 자율주행자동차 안전관리 방안                      = A Study on the Safety Management Measures of Autonomous vehicle in disaster situation,신우리 ( Shin Woo-ri ),한국융합과학회(구 한국시큐리티융합경영학회),2020,"['Autonomous Driving Era', 'Autonomous Vehicle', 'Disaster', 'Safety Management', 'Traffic Infrastructure Construction', '자율주행시대', '자율주행자동차', '재난', '안전관리', '교통인프라구축']"
홀로그램을 적용 한 자동차 리어 램프 장치 개발                      = Development of an Automotive Rear Lamp System with Applying Holograms,송현호,한국전시산업융합연구원,2020,"['프레넬 홀로그램', '홀로그램 디퓨즈 스크린', '자동차 리어 램프', '홀로그램 재생 시스템', '홀로그램 영상 융합', 'Fresnel Hologram', 'Hologram Diffuse Screen', 'Car Rear Lamp', 'Hologram reconstruction system', 'Hologram Image Fusion']"
비선형 모델예측제어 데이터에 기반한 실시간 심층 인공신경망 자율주행 제어기법 개발,이택규(Taekgyu Lee),제어로봇시스템학회,2020,"['autonomous vehicle', 'driving control', 'model predictive controller', 'artificial neural network', 'data-driven control']"
자율주행 환경에서 멀티모달 에이전트의 인터페이스가 신뢰감과 안전감에 미치는 영향 - 비주행과업 및 제어권 전환 맥락을 중심으로 -                      = Effect of Multimodal Agent Interface on Trust and Safety in Autonomous Driving Environment - Focusing on the Context of Non-Driving Related Task and Take-Over Request -,홍승혜,디자인융복합학회(구.한국인포디자인학회),2020,"['Autonomous Driving', 'Shared-Situation Representation', 'Anthropomorphic Behavior', 'Multimodal Interaction']"
영국법상 자율주행자동차 보험제도와 그 시사점                      = UK Automated and Electric Vehicles Act 2018 and it’s implications,정완용,경희대학교 법학연구소,2020,"['자율주행자동차', '자동차책임보험', '자동차관리법', '도로교통법', '디지털운행기록', '제조물책임법', '자동차손해배상보장법', '운전자', '보험자', '기여과실', '소프트웨어 무단변경', '구상청구권', 'automated vehicles', 'information and communication technology', 'Automobile Management Law', 'UK Automated Vehicles Act', 'Automobile Damage Compensation Act', 'Automobile Liability Insurance', 'product liability']"
한 차선 내 다 차량 추돌 상황에서 자율주행자동차의 안전성 평가,이장우(Jangu Lee),한국자동차공학회,2020,"['Autonomous Vehicle(자율주행차량)', 'Safety assessment(안전성평가)', 'Filed Test(실차실험)', 'Collision test(충돌실험)']"
입체구적 칼만필터 기반 자율주행차량용 복합항법시스템 설계,조성윤(Seong Yun Cho),한국자동차공학회,2020,"['차량항법(vehicle navigation)', '복합항법시스템(integrated navigation system)', 'INS/GPS/NHC', '입체구적 칼만필터(cubature Kalman filter)']"
혁명적 진화 중인 미래 모빌리티 부산의 운영 방안,이원규,부산연구원,2020,
기계가 사물을 볼 때 ;  인간을 대행하는 인공물의 지각이 충족해야 할 조건                      = When Machines See Things ;  Some Prerequisite Conditions for Perception by Intelligent Machines That Will Surrogate Us,고인석,새한철학회(영남철학회@@The New Korean Philosophical Association),2020,"['machine vision', 'human surrogate', 'conceptual perception', 'perceptual constancy', 'enactivism', '기계 시각', '인간을 대행하는 인공물', '개념적 지각', '지각 항등성', '행지주의']"
"언택트 시대, 라스트 마일 자율주행배송",우종운(Jongwoon Woo),한국자동차공학회,2020,
대형버스용 자율주행 네트워크 구성을 위한 게이트웨이/스위치 설계,권지훈(Jihoon Kwon),한국자동차공학회,2020,"['Autonomous Driving(자율주행)', 'Heavy Vehicles(대형차량)', 'In Vehicle Network(차량 내부 네트워크)', 'Gateway(게이트웨이)', 'Ethernet Switch(이더넷 스위치)']"
자율주행로봇을 위한 강인 H∞ 샘플치 퍼지제어기 설계                      = Robust H∞ Sampled Data Fuzzy Controller Synthesis for Wheeled Mobile Robot,지성철,한국지능시스템학회,2020,"['자율주행로봇', '타카기-수게노(Takagi-Sugeno) 퍼지모델', '샘플치제어', '제어', '선형행렬부등식', 'mobile robot', 'Takagi-Sugeno fuzzy model', 'sampleddata control', 'control', 'linear matrix inequalities(LMI']"
[스마트시티와 자율주행 모빌리티] 판교제로시티 자율주행 실증단지 운영사례 및 시사점,김형주,한국교통연구원(KOTI),2020,
효율적 자율주행을 위한 독립 구동 및 조향 시스템을 이용하는 적분 제어 기반 샤시 통합 제어 성능 분석,오세찬(Sechan Oh),한국자동차공학회,2020,"['Integral control(적분 제어)', 'Independent driving(독립 구동)', 'Independent steering(독립 조향)', 'Integrated chassis control(샤시 통합 제어)', 'Autonomous driving(자율 주행)']"
코로나19가 촉발한 모빌리티 산업 혁신 전망,차두원,과학기술정책연구원,2020,
일본의 라스트원마일 자율주행서비스 실증실험,김재열,한국도로학회,2020,
엣지 부각성 라플라시안 필터 기반 지능형 자율주행 물체인식 및 제어시스템 설계 및 구현,권영동(Young-Dong Kwon),대한전자공학회,2020,"['물체인식 및 최적제어', '자율주행', '필터링 기능', '카메라 센서', 'PID제어']"
3D 깊이지도와 객체 인식 기반의 로봇 비전 시스템,고정환(Jung-Hwan Ko),대한전자공학회,2020,"['Autonomous Robot', 'Stereo Camera', 'Depth Map', 'Lidar', 'SLAM']"
